rm,time
1657.3,2021-11-18T04:32:43.51+00:00
1662.6,2021-11-18T04:36:43.496+00:00
1659.5,2021-11-18T04:40:43.381+00:00
1669.0,2021-11-18T04:44:43.506+00:00
1676.6,2021-11-18T04:48:43.471+00:00
1656.3,2021-11-18T04:52:43.364+00:00
1641.4,2021-11-18T04:56:43.49+00:00
1641.9,2021-11-18T05:00:43.391+00:00
1650.1,2021-11-18T05:04:43.384+00:00
1692.3,2021-11-18T05:08:43.499+00:00
1709.8,2021-11-18T05:12:43.458+00:00
1697.5,2021-11-18T05:16:43.377+00:00
1676.3,2021-11-18T05:20:43.398+00:00
1667.4,2021-11-18T05:24:43.385+00:00
1674.7,2021-11-18T05:28:43.573+00:00
1668.0,2021-11-18T05:32:43.405+00:00
1674.0,2021-11-18T05:36:43.395+00:00
1679.4,2021-11-18T05:40:43.468+00:00
1683.1,2021-11-18T05:44:43.46+00:00
1678.4,2021-11-18T05:48:43.524+00:00
1675.4,2021-11-18T05:52:43.395+00:00
1667.2,2021-11-18T05:56:43.459+00:00
1664.4,2021-11-18T06:00:43.472+00:00
1661.7,2021-11-18T06:04:43.376+00:00
1652.1,2021-11-18T06:08:43.479+00:00
1650.5,2021-11-18T06:12:43.507+00:00
1651.8,2021-11-18T06:16:43.387+00:00
1663.9,2021-11-18T06:20:43.384+00:00
1671.5,2021-11-18T06:24:43.6+00:00
1673.6,2021-11-18T06:28:43.49+00:00
1682.3,2021-11-18T06:32:43.501+00:00
1682.6,2021-11-18T06:36:43.392+00:00
1675.3,2021-11-18T06:40:43.506+00:00
1650.6,2021-11-18T06:44:43.467+00:00
1635.8,2021-11-18T06:48:43.554+00:00
1648.5,2021-11-18T06:52:43.511+00:00
1650.6,2021-11-18T06:56:43.47+00:00
1675.0,2021-11-18T07:00:43.474+00:00
1678.3,2021-11-18T07:04:43.425+00:00
1673.1,2021-11-18T07:08:43.498+00:00
1677.5,2021-11-18T07:12:43.595+00:00
1671.5,2021-11-18T07:16:43.58+00:00
1673.2,2021-11-18T07:20:43.512+00:00
1677.8,2021-11-18T07:24:43.395+00:00
1671.4,2021-11-18T07:28:43.462+00:00
1660.0,2021-11-18T07:32:43.452+00:00
1659.4,2021-11-18T07:36:43.504+00:00
1672.2,2021-11-18T07:40:43.573+00:00
1672.1,2021-11-18T07:44:43.485+00:00
1687.9,2021-11-18T07:48:43.529+00:00
1680.8,2021-11-18T07:52:43.405+00:00
1675.0,2021-11-18T07:56:43.504+00:00
1670.6,2021-11-18T08:00:43.395+00:00
1674.0,2021-11-18T08:04:43.499+00:00
1673.0,2021-11-18T08:08:43.502+00:00
1666.6,2021-11-18T08:12:43.494+00:00
1715.3,2021-11-18T08:16:43.503+00:00
1768.9,2021-11-18T08:20:43.584+00:00
1716.7,2021-11-18T08:24:43.503+00:00
1685.2,2021-11-18T08:28:43.565+00:00
1693.9,2021-11-18T08:32:43.435+00:00
1688.3,2021-11-18T08:36:43.518+00:00
1678.1,2021-11-18T08:40:43.612+00:00
1678.7,2021-11-18T08:44:43.798+00:00
1654.7,2021-11-18T08:48:43.513+00:00
1656.8,2021-11-18T08:52:43.463+00:00
1717.5,2021-11-18T08:56:43.516+00:00
1846.3,2021-11-18T09:00:43.652+00:00
1759.8,2021-11-18T09:04:43.486+00:00
1658.6,2021-11-18T09:08:43.575+00:00
1688.8,2021-11-18T09:12:43.519+00:00
1675.3,2021-11-18T09:16:43.571+00:00
1657.5,2021-11-18T09:20:43.505+00:00
1643.3,2021-11-18T09:24:43.614+00:00
1657.4,2021-11-18T09:28:43.456+00:00
1662.4,2021-11-18T09:32:43.495+00:00
1652.7,2021-11-18T09:36:43.61+00:00
1650.4,2021-11-18T09:40:43.508+00:00
1655.2,2021-11-18T09:44:43.486+00:00
1666.4,2021-11-18T09:48:43.538+00:00
1672.6,2021-11-18T09:52:43.556+00:00
1666.1,2021-11-18T09:56:43.543+00:00
1677.5,2021-11-18T10:00:43.472+00:00
1674.1,2021-11-18T10:04:43.469+00:00
1666.0,2021-11-18T10:08:43.495+00:00
1645.7,2021-11-18T10:12:43.516+00:00
1662.6,2021-11-18T10:16:43.392+00:00
1657.2,2021-11-18T10:20:43.507+00:00
1673.3,2021-11-18T10:24:43.472+00:00
1681.2,2021-11-18T10:28:43.502+00:00
1673.7,2021-11-18T10:32:43.569+00:00
1671.7,2021-11-18T10:36:43.475+00:00
1661.7,2021-11-18T10:40:43.47+00:00
1665.0,2021-11-18T10:44:43.498+00:00
1651.7,2021-11-18T10:48:43.489+00:00
1659.7,2021-11-18T10:52:43.487+00:00
1670.6,2021-11-18T10:56:43.618+00:00
1670.2,2021-11-18T11:00:43.8+00:00
1671.8,2021-11-18T11:04:43.481+00:00
1668.4,2021-11-18T11:08:43.604+00:00
1679.2,2021-11-18T11:12:43.453+00:00
1671.9,2021-11-18T11:16:43.511+00:00
1674.6,2021-11-18T11:20:43.507+00:00
1678.1,2021-11-18T11:24:43.561+00:00
1676.9,2021-11-18T11:28:43.491+00:00
1671.1,2021-11-18T11:32:43.412+00:00
1668.0,2021-11-18T11:36:43.577+00:00
1676.4,2021-11-18T11:40:43.629+00:00
1671.4,2021-11-18T11:44:43.511+00:00
1675.3,2021-11-18T11:48:43.491+00:00
1672.8,2021-11-18T11:52:43.503+00:00
1684.5,2021-11-18T11:56:43.45+00:00
1688.3,2021-11-18T12:00:43.577+00:00
1673.7,2021-11-18T12:04:43.382+00:00
1671.8,2021-11-18T12:08:43.522+00:00
1688.6,2021-11-18T12:12:43.611+00:00
1666.0,2021-11-18T12:16:43.478+00:00
1667.1,2021-11-18T12:20:43.564+00:00
1670.9,2021-11-18T12:24:43.556+00:00
1672.8,2021-11-18T12:28:43.549+00:00
1676.5,2021-11-18T12:32:43.582+00:00
1671.3,2021-11-18T12:36:43.427+00:00
1682.2,2021-11-18T12:40:43.489+00:00
1687.2,2021-11-18T12:44:43.409+00:00
1671.9,2021-11-18T12:48:43.671+00:00
1669.0,2021-11-18T12:52:43.576+00:00
1654.9,2021-11-18T12:56:43.569+00:00
1658.4,2021-11-18T13:00:43.58+00:00
1652.3,2021-11-18T13:04:43.483+00:00
1661.2,2021-11-18T13:08:43.476+00:00
1674.0,2021-11-18T13:12:43.734+00:00
1671.0,2021-11-18T13:16:43.495+00:00
1660.2,2021-11-18T13:20:43.489+00:00
1660.9,2021-11-18T13:24:43.502+00:00
1652.8,2021-11-18T13:28:43.454+00:00
1662.4,2021-11-18T13:32:43.476+00:00
1659.6,2021-11-18T13:36:43.678+00:00
1661.1,2021-11-18T13:40:43.511+00:00
1655.3,2021-11-18T13:44:43.501+00:00
1658.8,2021-11-18T13:48:43.527+00:00
1667.7,2021-11-18T13:52:43.522+00:00
1671.1,2021-11-18T13:56:43.562+00:00
1668.7,2021-11-18T14:00:43.598+00:00
1645.7,2021-11-18T14:04:43.431+00:00
1671.7,2021-11-18T14:08:43.521+00:00
1684.0,2021-11-18T14:12:43.462+00:00
1683.8,2021-11-18T14:16:43.539+00:00
1665.2,2021-11-18T14:20:43.527+00:00
1656.7,2021-11-18T14:24:43.555+00:00
1665.4,2021-11-18T14:28:43.509+00:00
1692.6,2021-11-18T14:32:43.438+00:00
1680.2,2021-11-18T14:36:43.582+00:00
1678.5,2021-11-18T14:40:43.497+00:00
1682.7,2021-11-18T14:44:43.478+00:00
1684.1,2021-11-18T14:48:43.519+00:00
1676.8,2021-11-18T14:52:43.514+00:00
1677.6,2021-11-18T14:56:43.393+00:00
1683.0,2021-11-18T15:00:43.596+00:00
1699.5,2021-11-18T15:04:43.493+00:00
1678.2,2021-11-18T15:08:43.576+00:00
1669.6,2021-11-18T15:12:43.653+00:00
1673.2,2021-11-18T15:16:43.465+00:00
1683.7,2021-11-18T15:20:43.607+00:00
1672.8,2021-11-18T15:24:44.195+00:00
1678.3,2021-11-18T15:28:43.483+00:00
1674.6,2021-11-18T15:32:43.659+00:00
1672.1,2021-11-18T15:36:43.623+00:00
1651.8,2021-11-18T15:40:43.479+00:00
1652.2,2021-11-18T15:44:43.46+00:00
1662.2,2021-11-18T15:48:43.569+00:00
1662.5,2021-11-18T15:52:43.482+00:00
1656.4,2021-11-18T15:56:43.422+00:00
1653.6,2021-11-18T16:00:43.686+00:00
1661.5,2021-11-18T16:04:43.524+00:00
1672.3,2021-11-18T16:08:43.714+00:00
1673.8,2021-11-18T16:12:43.505+00:00
1680.9,2021-11-18T16:16:43.504+00:00
1681.9,2021-11-18T16:20:43.613+00:00
1676.4,2021-11-18T16:24:43.651+00:00
1683.1,2021-11-18T16:28:43.519+00:00
1683.2,2021-11-18T16:32:43.524+00:00
1678.3,2021-11-18T16:36:43.503+00:00
1704.9,2021-11-18T16:40:43.467+00:00
1704.5,2021-11-18T16:44:43.398+00:00
1691.0,2021-11-18T16:48:43.488+00:00
1694.4,2021-11-18T16:52:44.087+00:00
1687.4,2021-11-18T16:56:43.518+00:00
1670.1,2021-11-18T17:00:43.757+00:00
1667.4,2021-11-18T17:04:43.496+00:00
1675.6,2021-11-18T17:08:43.522+00:00
1657.3,2021-11-18T17:12:43.596+00:00
1650.2,2021-11-18T17:16:43.49+00:00
1666.0,2021-11-18T17:20:43.536+00:00
1662.8,2021-11-18T17:24:43.661+00:00
1663.4,2021-11-18T17:28:43.557+00:00
1657.6,2021-11-18T17:32:43.454+00:00
1653.9,2021-11-18T17:36:43.604+00:00
1666.5,2021-11-18T17:40:43.549+00:00
1663.9,2021-11-18T17:44:43.508+00:00
1655.9,2021-11-18T17:48:43.857+00:00
1651.3,2021-11-18T17:52:43.523+00:00
1653.1,2021-11-18T17:56:43.626+00:00
1656.4,2021-11-18T18:00:43.517+00:00
1640.1,2021-11-18T18:04:43.596+00:00
1647.2,2021-11-18T18:08:43.549+00:00
1646.4,2021-11-18T18:12:43.506+00:00
1647.4,2021-11-18T18:16:43.411+00:00
1642.3,2021-11-18T18:20:43.525+00:00
1646.2,2021-11-18T18:24:43.518+00:00
1640.4,2021-11-18T18:28:43.498+00:00
1641.0,2021-11-18T18:32:43.584+00:00
1645.2,2021-11-18T18:36:43.585+00:00
1646.7,2021-11-18T18:40:43.533+00:00
1651.2,2021-11-18T18:44:43.506+00:00
1643.5,2021-11-18T18:48:43.519+00:00
1647.6,2021-11-18T18:52:43.517+00:00
1654.3,2021-11-18T18:56:43.738+00:00
1654.9,2021-11-18T19:00:43.476+00:00
1681.1,2021-11-18T19:04:43.518+00:00
1669.4,2021-11-18T19:08:43.598+00:00
1661.2,2021-11-18T19:12:43.957+00:00
1626.1,2021-11-18T19:16:43.529+00:00
1631.9,2021-11-18T19:20:43.516+00:00
1639.2,2021-11-18T19:24:43.575+00:00
1653.8,2021-11-18T19:28:43.49+00:00
1660.3,2021-11-18T19:32:43.623+00:00
1653.6,2021-11-18T19:36:43.532+00:00
1645.8,2021-11-18T19:40:43.662+00:00
1646.5,2021-11-18T19:44:43.494+00:00
1649.4,2021-11-18T19:48:43.525+00:00
1650.2,2021-11-18T19:52:43.638+00:00
1643.9,2021-11-18T19:56:43.52+00:00
1641.2,2021-11-18T20:00:43.514+00:00
1638.7,2021-11-18T20:04:43.48+00:00
1646.5,2021-11-18T20:08:43.61+00:00
1642.7,2021-11-18T20:12:43.573+00:00
1642.7,2021-11-18T20:16:44.109+00:00
1644.6,2021-11-18T20:20:43.507+00:00
1643.7,2021-11-18T20:24:43.546+00:00
1647.4,2021-11-18T20:28:43.531+00:00
1647.8,2021-11-18T20:32:43.601+00:00
1660.5,2021-11-18T20:36:43.485+00:00
1652.3,2021-11-18T20:40:43.524+00:00
1635.2,2021-11-18T20:44:43.579+00:00
1625.4,2021-11-18T20:48:43.571+00:00
1632.0,2021-11-18T20:52:43.565+00:00
1645.3,2021-11-18T20:56:43.493+00:00
1648.2,2021-11-18T21:00:43.505+00:00
1645.9,2021-11-18T21:04:43.499+00:00
1644.5,2021-11-18T21:08:43.51+00:00
1643.7,2021-11-18T21:12:43.481+00:00
1642.0,2021-11-18T21:16:43.542+00:00
1640.2,2021-11-18T21:20:43.49+00:00
1641.2,2021-11-18T21:24:43.532+00:00
1649.1,2021-11-18T21:28:43.497+00:00
1656.8,2021-11-18T21:32:43.484+00:00
1653.3,2021-11-18T21:36:43.477+00:00
1642.7,2021-11-18T21:40:43.522+00:00
1637.5,2021-11-18T21:44:43.496+00:00
1645.8,2021-11-18T21:48:43.552+00:00
1653.4,2021-11-18T21:52:43.457+00:00
1657.1,2021-11-18T21:56:43.485+00:00
1652.0,2021-11-18T22:00:43.51+00:00
1658.6,2021-11-18T22:04:43.516+00:00
1649.7,2021-11-18T22:08:43.498+00:00
1647.1,2021-11-18T22:12:43.494+00:00
1648.9,2021-11-18T22:16:43.639+00:00
1658.1,2021-11-18T22:20:43.636+00:00
1653.5,2021-11-18T22:24:43.484+00:00
1639.2,2021-11-18T22:28:43.433+00:00
1656.6,2021-11-18T22:32:43.476+00:00
1661.5,2021-11-18T22:36:43.47+00:00
1648.6,2021-11-18T22:40:43.489+00:00
1645.6,2021-11-18T22:44:43.606+00:00
1645.3,2021-11-18T22:48:43.478+00:00
1646.9,2021-11-18T22:52:43.446+00:00
1642.4,2021-11-18T22:56:43.499+00:00
1640.7,2021-11-18T23:00:43.588+00:00
1629.0,2021-11-18T23:04:43.465+00:00
1643.7,2021-11-18T23:08:43.487+00:00
1651.1,2021-11-18T23:12:43.476+00:00
1652.5,2021-11-18T23:16:43.575+00:00
1646.3,2021-11-18T23:20:43.469+00:00
1646.5,2021-11-18T23:24:43.464+00:00
1638.2,2021-11-18T23:28:43.472+00:00
1646.1,2021-11-18T23:32:43.466+00:00
1648.2,2021-11-18T23:36:43.487+00:00
1652.9,2021-11-18T23:40:43.462+00:00
1646.1,2021-11-18T23:44:43.462+00:00
1649.7,2021-11-18T23:48:43.567+00:00
1649.6,2021-11-18T23:52:43.528+00:00
1638.8,2021-11-18T23:56:43.499+00:00
1628.1,2021-11-19T00:00:43.443+00:00
1637.0,2021-11-19T00:04:43.456+00:00
1627.7,2021-11-19T00:08:43.582+00:00
1627.3,2021-11-19T00:12:43.491+00:00
1632.7,2021-11-19T00:16:43.501+00:00
1643.6,2021-11-19T00:20:43.383+00:00
1644.2,2021-11-19T00:24:43.481+00:00
1635.2,2021-11-19T00:28:43.503+00:00
1633.1,2021-11-19T00:32:43.509+00:00
1624.7,2021-11-19T00:36:43.505+00:00
1629.7,2021-11-19T00:40:43.483+00:00
1636.0,2021-11-19T00:44:43.465+00:00
1626.7,2021-11-19T00:48:43.572+00:00
1619.2,2021-11-19T00:52:43.488+00:00
1622.1,2021-11-19T00:56:43.475+00:00
1630.9,2021-11-19T01:00:43.49+00:00
1624.8,2021-11-19T01:04:43.559+00:00
1615.4,2021-11-19T01:08:43.489+00:00
1620.6,2021-11-19T01:12:43.473+00:00
1629.8,2021-11-19T01:16:43.469+00:00
1624.1,2021-11-19T01:20:43.486+00:00
1618.3,2021-11-19T01:24:43.582+00:00
1613.9,2021-11-19T01:28:43.453+00:00
1611.0,2021-11-19T01:32:43.56+00:00
1616.7,2021-11-19T01:36:43.474+00:00
1605.7,2021-11-19T01:40:43.474+00:00
1601.1,2021-11-19T01:44:43.475+00:00
1611.3,2021-11-19T01:48:43.49+00:00
1599.1,2021-11-19T01:52:43.478+00:00
1606.5,2021-11-19T01:56:43.457+00:00
1621.6,2021-11-19T02:00:43.58+00:00
1624.0,2021-11-19T02:04:43.52+00:00
1620.6,2021-11-19T02:08:43.495+00:00
1628.2,2021-11-19T02:12:43.439+00:00
1635.3,2021-11-19T02:16:43.495+00:00
1631.8,2021-11-19T02:20:43.565+00:00
1615.1,2021-11-19T02:24:43.583+00:00
1604.2,2021-11-19T02:28:43.471+00:00
1617.6,2021-11-19T02:32:43.477+00:00
1624.1,2021-11-19T02:36:43.53+00:00
1611.7,2021-11-19T02:40:43.533+00:00
1599.0,2021-11-19T02:44:43.475+00:00
1594.4,2021-11-19T02:48:43.477+00:00
1596.0,2021-11-19T02:52:43.444+00:00
1594.9,2021-11-19T02:56:43.556+00:00
1603.8,2021-11-19T03:00:43.533+00:00
1611.8,2021-11-19T03:04:43.473+00:00
1602.0,2021-11-19T03:08:43.493+00:00
1607.7,2021-11-19T03:12:44.269+00:00
1615.1,2021-11-19T03:16:43.531+00:00
1619.6,2021-11-19T03:20:43.455+00:00
1610.3,2021-11-19T03:24:43.522+00:00
1606.7,2021-11-19T03:28:43.602+00:00
1612.0,2021-11-19T03:32:43.498+00:00
1625.7,2021-11-19T03:36:43.484+00:00
1629.4,2021-11-19T03:40:43.466+00:00
1618.0,2021-11-19T03:44:43.609+00:00
1615.0,2021-11-19T03:48:43.466+00:00
1624.1,2021-11-19T03:52:43.476+00:00
1643.8,2021-11-19T03:56:43.465+00:00
1644.9,2021-11-19T04:00:43.568+00:00
1659.6,2021-11-19T04:04:43.482+00:00
1658.0,2021-11-19T04:08:43.565+00:00
1658.5,2021-11-19T04:12:43.486+00:00
1656.7,2021-11-19T04:16:43.488+00:00
1653.8,2021-11-19T04:20:43.466+00:00
1649.7,2021-11-19T04:24:43.482+00:00
1644.8,2021-11-19T04:28:43.551+00:00
1629.7,2021-11-19T04:32:43.49+00:00
1621.6,2021-11-19T04:36:43.554+00:00
1634.9,2021-11-19T04:40:43.494+00:00
1649.3,2021-11-19T04:44:43.569+00:00
1652.9,2021-11-19T04:48:43.487+00:00
1663.1,2021-11-19T04:52:43.515+00:00
1664.4,2021-11-19T04:56:43.507+00:00
1671.6,2021-11-19T05:00:43.496+00:00
1678.8,2021-11-19T05:04:43.481+00:00
1679.8,2021-11-19T05:08:43.57+00:00
1661.0,2021-11-19T05:12:43.481+00:00
1649.2,2021-11-19T05:16:43.5+00:00
1650.7,2021-11-19T05:20:43.49+00:00
1653.4,2021-11-19T05:24:43.557+00:00
1657.6,2021-11-19T05:28:43.569+00:00
1656.7,2021-11-19T05:32:43.484+00:00
1658.4,2021-11-19T05:36:43.506+00:00
1652.8,2021-11-19T05:40:43.474+00:00
1641.9,2021-11-19T05:44:43.484+00:00
1655.8,2021-11-19T05:48:43.609+00:00
1758.2,2021-11-19T05:52:43.501+00:00
1786.4,2021-11-19T05:56:43.503+00:00
1726.8,2021-11-19T06:00:43.474+00:00
1659.9,2021-11-19T06:04:43.539+00:00
1665.4,2021-11-19T06:08:43.629+00:00
1662.7,2021-11-19T06:12:43.491+00:00
1667.2,2021-11-19T06:16:43.577+00:00
1668.6,2021-11-19T06:20:43.572+00:00
1672.1,2021-11-19T06:24:43.485+00:00
1664.2,2021-11-19T06:28:43.497+00:00
1670.9,2021-11-19T06:32:43.599+00:00
1669.8,2021-11-19T06:36:43.514+00:00
1664.1,2021-11-19T06:40:43.471+00:00
1667.0,2021-11-19T06:44:43.565+00:00
1655.6,2021-11-19T06:48:43.578+00:00
1654.6,2021-11-19T06:52:43.584+00:00
1660.5,2021-11-19T06:56:43.651+00:00
1663.7,2021-11-19T07:00:43.548+00:00
1654.1,2021-11-19T07:04:43.558+00:00
1654.0,2021-11-19T07:08:43.565+00:00
1670.8,2021-11-19T07:12:43.565+00:00
1670.2,2021-11-19T07:16:43.555+00:00
1660.1,2021-11-19T07:20:43.627+00:00
1653.6,2021-11-19T07:24:43.525+00:00
1591.6,2021-11-19T07:28:43.568+00:00
1645.7,2021-11-19T07:32:43.514+00:00
1742.3,2021-11-19T07:36:43.607+00:00
1800.0,2021-11-19T07:40:43.492+00:00
1794.1,2021-11-19T07:44:43.496+00:00
1790.8,2021-11-19T07:48:43.58+00:00
1713.8,2021-11-19T07:52:43.545+00:00
1652.2,2021-11-19T07:56:43.587+00:00
1640.4,2021-11-19T08:00:43.574+00:00
1663.5,2021-11-19T08:04:44.283+00:00
1671.0,2021-11-19T08:08:43.592+00:00
1668.4,2021-11-19T08:12:43.483+00:00
1665.8,2021-11-19T08:16:43.534+00:00
1673.8,2021-11-19T08:20:43.618+00:00
1676.3,2021-11-19T08:24:43.5+00:00
1680.5,2021-11-19T08:28:43.687+00:00
1683.3,2021-11-19T08:32:43.542+00:00
1683.7,2021-11-19T08:36:43.575+00:00
1688.2,2021-11-19T08:40:43.673+00:00
1670.4,2021-11-19T08:44:43.655+00:00
1650.1,2021-11-19T08:48:43.51+00:00
1656.8,2021-11-19T08:52:43.489+00:00
1660.8,2021-11-19T08:56:43.871+00:00
1668.8,2021-11-19T09:00:43.489+00:00
1681.9,2021-11-19T09:04:43.495+00:00
1682.9,2021-11-19T09:08:43.503+00:00
1667.7,2021-11-19T09:12:43.482+00:00
1674.5,2021-11-19T09:16:43.579+00:00
1681.0,2021-11-19T09:20:43.514+00:00
1675.3,2021-11-19T09:24:43.574+00:00
1671.1,2021-11-19T09:28:43.624+00:00
1672.4,2021-11-19T09:32:43.501+00:00
1670.7,2021-11-19T09:36:43.501+00:00
1661.5,2021-11-19T09:40:43.574+00:00
1655.7,2021-11-19T09:44:43.632+00:00
1645.3,2021-11-19T09:48:43.588+00:00
1641.1,2021-11-19T09:52:43.547+00:00
1641.4,2021-11-19T09:56:43.592+00:00
1666.0,2021-11-19T10:00:43.592+00:00
1667.0,2021-11-19T10:04:43.628+00:00
1667.2,2021-11-19T10:08:43.658+00:00
1661.5,2021-11-19T10:12:43.612+00:00
1678.6,2021-11-19T10:16:43.561+00:00
1663.8,2021-11-19T10:20:43.645+00:00
1656.8,2021-11-19T10:24:43.565+00:00
1667.2,2021-11-19T10:28:43.591+00:00
1679.5,2021-11-19T10:32:43.749+00:00
1662.2,2021-11-19T10:36:43.664+00:00
1645.3,2021-11-19T10:40:43.637+00:00
1652.5,2021-11-19T10:44:43.812+00:00
1656.5,2021-11-19T10:48:43.634+00:00
1668.4,2021-11-19T10:52:43.655+00:00
1669.4,2021-11-19T10:56:43.703+00:00
1666.2,2021-11-19T11:00:43.682+00:00
1652.5,2021-11-19T11:04:43.601+00:00
1668.7,2021-11-19T11:08:43.628+00:00
1667.4,2021-11-19T11:12:43.542+00:00
1667.5,2021-11-19T11:16:43.59+00:00
1662.4,2021-11-19T11:20:43.598+00:00
1681.4,2021-11-19T11:24:43.673+00:00
1686.0,2021-11-19T11:28:43.619+00:00
1671.4,2021-11-19T11:32:43.692+00:00
1661.2,2021-11-19T11:36:43.592+00:00
1662.2,2021-11-19T11:40:43.723+00:00
1672.9,2021-11-19T11:44:43.589+00:00
1670.2,2021-11-19T11:48:43.587+00:00
1663.7,2021-11-19T11:52:43.671+00:00
1676.9,2021-11-19T11:56:43.578+00:00
1673.8,2021-11-19T12:00:43.619+00:00
1675.1,2021-11-19T12:04:43.592+00:00
1679.4,2021-11-19T12:08:43.642+00:00
1677.3,2021-11-19T12:12:43.6+00:00
1667.6,2021-11-19T12:16:43.668+00:00
1657.2,2021-11-19T12:20:43.615+00:00
1669.9,2021-11-19T12:24:43.661+00:00
1681.0,2021-11-19T12:28:43.699+00:00
1686.7,2021-11-19T12:32:43.776+00:00
1690.9,2021-11-19T12:36:43.584+00:00
1678.3,2021-11-19T12:40:43.691+00:00
1679.2,2021-11-19T12:44:43.711+00:00
1681.8,2021-11-19T12:48:43.78+00:00
1682.1,2021-11-19T12:52:43.687+00:00
1669.5,2021-11-19T12:56:43.595+00:00
1672.0,2021-11-19T13:00:43.558+00:00
1668.1,2021-11-19T13:04:43.622+00:00
1665.4,2021-11-19T13:08:43.718+00:00
1673.9,2021-11-19T13:12:43.696+00:00
1665.3,2021-11-19T13:16:43.623+00:00
1675.6,2021-11-19T13:20:43.715+00:00
1667.1,2021-11-19T13:24:43.723+00:00
1667.8,2021-11-19T13:28:43.719+00:00
1659.8,2021-11-19T13:32:43.69+00:00
1663.2,2021-11-19T13:36:43.671+00:00
1658.8,2021-11-19T13:40:43.74+00:00
1668.4,2021-11-19T13:44:44.593+00:00
1683.0,2021-11-19T13:48:43.776+00:00
1696.5,2021-11-19T13:52:43.723+00:00
1696.4,2021-11-19T13:56:43.814+00:00
1692.4,2021-11-19T14:00:43.735+00:00
1677.9,2021-11-19T14:04:43.708+00:00
1673.8,2021-11-19T14:08:43.73+00:00
1665.3,2021-11-19T14:12:43.702+00:00
1664.5,2021-11-19T14:16:43.686+00:00
1627.0,2021-11-19T14:20:43.731+00:00
1639.1,2021-11-19T14:24:43.708+00:00
1660.5,2021-11-19T14:28:43.873+00:00
1670.7,2021-11-19T14:32:43.776+00:00
1660.7,2021-11-19T14:36:43.766+00:00
1658.6,2021-11-19T14:40:43.682+00:00
1658.5,2021-11-19T14:44:43.611+00:00
1671.8,2021-11-19T14:48:43.817+00:00
