rm,time
1521.9,2021-11-18T18:56:10.889+00:00
1516.0,2021-11-18T19:00:10.801+00:00
1516.4,2021-11-18T19:04:10.826+00:00
1519.4,2021-11-18T19:08:10.847+00:00
1518.8,2021-11-18T19:12:10.919+00:00
1517.9,2021-11-18T19:16:10.807+00:00
1522.5,2021-11-18T19:22:14.021+00:00
1505.7,2021-11-18T19:32:15.067+00:00
1509.3,2021-11-18T19:36:10.924+00:00
1518.1,2021-11-18T19:40:10.92+00:00
1512.6,2021-11-18T19:44:10.938+00:00
1510.3,2021-11-18T19:48:10.909+00:00
1507.2,2021-11-18T19:52:10.974+00:00
1519.9,2021-11-18T19:56:11.06+00:00
1519.1,2021-11-18T20:00:10.946+00:00
1507.3,2021-11-18T20:04:10.91+00:00
1498.9,2021-11-18T20:08:10.998+00:00
1506.9,2021-11-18T20:12:10.992+00:00
1518.7,2021-11-18T20:16:10.98+00:00
1530.8,2021-11-18T20:20:10.943+00:00
1535.8,2021-11-18T20:24:11.113+00:00
1525.9,2021-11-18T20:28:11.103+00:00
1516.8,2021-11-18T20:32:11.042+00:00
1509.7,2021-11-18T20:36:11.026+00:00
1507.7,2021-11-18T20:40:11.244+00:00
1510.8,2021-11-18T20:44:11.21+00:00
1518.9,2021-11-18T20:48:11.07+00:00
1534.1,2021-11-18T20:52:11.003+00:00
1525.3,2021-11-18T20:56:11.035+00:00
1528.1,2021-11-18T21:00:11.023+00:00
1537.0,2021-11-18T21:04:11.098+00:00
1545.6,2021-11-18T21:08:11.087+00:00
1544.7,2021-11-18T21:12:11.133+00:00
1541.7,2021-11-18T21:16:11.21+00:00
1530.7,2021-11-18T21:20:11.087+00:00
1532.2,2021-11-18T21:24:11.185+00:00
1542.4,2021-11-18T21:28:11.407+00:00
1542.6,2021-11-18T21:32:11.206+00:00
1544.3,2021-11-18T21:36:11.356+00:00
1546.3,2021-11-18T21:40:11.211+00:00
1549.3,2021-11-18T21:44:11.22+00:00
1549.8,2021-11-18T21:48:11.189+00:00
1551.9,2021-11-18T21:52:11.217+00:00
1550.5,2021-11-18T21:56:11.11+00:00
1545.7,2021-11-18T22:00:11.25+00:00
1550.6,2021-11-18T22:04:11.167+00:00
1542.9,2021-11-18T22:08:11.204+00:00
1548.6,2021-11-18T22:12:11.195+00:00
1543.5,2021-11-18T22:16:11.228+00:00
1538.0,2021-11-18T22:20:11.212+00:00
1533.9,2021-11-18T22:24:11.218+00:00
1531.3,2021-11-18T22:28:11.287+00:00
1529.0,2021-11-18T22:32:11.263+00:00
1529.8,2021-11-18T22:36:11.297+00:00
1531.4,2021-11-18T22:40:11.347+00:00
1536.2,2021-11-18T22:44:11.321+00:00
1527.6,2021-11-18T22:48:11.315+00:00
1526.0,2021-11-18T22:52:11.276+00:00
1528.7,2021-11-18T22:56:11.345+00:00
1526.9,2021-11-18T23:00:11.401+00:00
1522.3,2021-11-18T23:04:11.415+00:00
1525.1,2021-11-18T23:08:11.397+00:00
1496.8,2021-11-18T23:12:11.287+00:00
1475.6,2021-11-18T23:16:11.294+00:00
1481.5,2021-11-18T23:20:11.418+00:00
1506.0,2021-11-18T23:24:11.377+00:00
1525.9,2021-11-18T23:28:11.352+00:00
1533.6,2021-11-19T01:41:31.21+00:00
1489.3,2021-11-19T01:41:40.631+00:00
1492.8,2021-11-19T01:41:48.167+00:00
1448.6,2021-11-19T01:41:59.149+00:00
1434.8,2021-11-19T01:42:09.67+00:00
1457.5,2021-11-19T01:42:16.042+00:00
1449.5,2021-11-19T01:42:23.156+00:00
1474.4,2021-11-19T01:42:31.891+00:00
1457.8,2021-11-19T01:42:39.768+00:00
1466.1,2021-11-19T01:42:49.489+00:00
1481.3,2021-11-19T01:42:58.151+00:00
1502.8,2021-11-19T01:46:11.71+00:00
1480.2,2021-11-19T01:50:11.702+00:00
1480.0,2021-11-19T01:54:11.673+00:00
1474.6,2021-11-19T01:58:11.781+00:00
1477.6,2021-11-19T02:02:11.691+00:00
1479.2,2021-11-19T02:06:11.692+00:00
1480.3,2021-11-19T02:10:11.805+00:00
1484.5,2021-11-19T02:14:11.813+00:00
1486.2,2021-11-19T02:20:11.775+00:00
1479.6,2021-11-19T02:24:11.758+00:00
1476.8,2021-11-19T02:28:11.783+00:00
1476.1,2021-11-19T02:32:11.785+00:00
1477.0,2021-11-19T02:36:11.79+00:00
1473.0,2021-11-19T02:40:11.859+00:00
1470.1,2021-11-19T02:44:11.777+00:00
1471.2,2021-11-19T02:48:11.786+00:00
1478.2,2021-11-19T02:52:11.97+00:00
1478.8,2021-11-19T02:56:11.799+00:00
1479.0,2021-11-19T03:00:11.879+00:00
1480.4,2021-11-19T03:04:11.917+00:00
1479.7,2021-11-19T03:08:11.873+00:00
1473.8,2021-11-19T03:12:11.898+00:00
1472.6,2021-11-19T03:16:12.07+00:00
1471.6,2021-11-19T03:20:11.948+00:00
1475.5,2021-11-19T03:24:11.918+00:00
1477.3,2021-11-19T03:28:11.994+00:00
1479.4,2021-11-19T03:32:11.889+00:00
1476.2,2021-11-19T03:36:11.959+00:00
1481.8,2021-11-19T03:40:11.987+00:00
1477.5,2021-11-19T03:44:11.958+00:00
1475.7,2021-11-19T03:48:11.992+00:00
1473.2,2021-11-19T03:52:11.97+00:00
1474.3,2021-11-19T03:56:11.95+00:00
1480.4,2021-11-19T04:00:11.999+00:00
1484.4,2021-11-19T04:04:11.988+00:00
1482.8,2021-11-19T04:08:14.04+00:00
1483.7,2021-11-19T04:12:12.208+00:00
1487.2,2021-11-19T04:16:12.004+00:00
1490.3,2021-11-19T04:20:12.296+00:00
1491.8,2021-11-19T04:24:12.098+00:00
1489.3,2021-11-19T04:28:12.078+00:00
1488.2,2021-11-19T04:32:12.123+00:00
1490.4,2021-11-19T04:36:12.054+00:00
1490.5,2021-11-19T04:40:12.179+00:00
1486.8,2021-11-19T04:44:12.121+00:00
1486.6,2021-11-19T04:48:12.083+00:00
1485.5,2021-11-19T04:52:12.127+00:00
1496.1,2021-11-19T04:56:12.097+00:00
1490.5,2021-11-19T05:00:12.186+00:00
1505.1,2021-11-19T05:04:12.111+00:00
1508.1,2021-11-19T05:08:12.189+00:00
1507.7,2021-11-19T05:12:12.189+00:00
1503.7,2021-11-19T05:16:12.188+00:00
1502.0,2021-11-19T05:27:12.194+00:00
1493.0,2021-11-19T05:31:12.187+00:00
1498.1,2021-11-19T05:35:12.244+00:00
1514.0,2021-11-19T05:39:12.199+00:00
1514.5,2021-11-19T05:43:12.393+00:00
1490.4,2021-11-19T05:47:12.268+00:00
1498.0,2021-11-19T05:51:12.394+00:00
1498.0,2021-11-19T05:55:12.186+00:00
1490.7,2021-11-19T05:59:12.287+00:00
1498.2,2021-11-19T06:03:12.293+00:00
1503.5,2021-11-19T06:07:12.292+00:00
1512.2,2021-11-19T06:11:12.269+00:00
1520.1,2021-11-19T06:15:12.419+00:00
1528.6,2021-11-19T06:19:12.384+00:00
1524.5,2021-11-19T06:23:12.326+00:00
1517.5,2021-11-19T06:27:12.399+00:00
1519.7,2021-11-19T06:31:12.523+00:00
1521.7,2021-11-19T06:35:12.399+00:00
1527.6,2021-11-19T06:39:12.579+00:00
1516.2,2021-11-19T06:43:12.375+00:00
1514.8,2021-11-19T06:47:12.379+00:00
1517.8,2021-11-19T06:51:12.388+00:00
1517.1,2021-11-19T06:55:12.439+00:00
1517.4,2021-11-19T06:59:12.385+00:00
1519.5,2021-11-19T07:03:12.465+00:00
1520.5,2021-11-19T07:07:12.389+00:00
1507.5,2021-11-19T07:11:12.386+00:00
1514.7,2021-11-19T07:15:12.486+00:00
1515.1,2021-11-19T07:19:12.4+00:00
1511.0,2021-11-19T07:23:12.76+00:00
1516.6,2021-11-19T07:27:12.453+00:00
1513.8,2021-11-19T07:31:12.59+00:00
1515.0,2021-11-19T07:35:12.488+00:00
1518.7,2021-11-19T07:39:12.514+00:00
1522.0,2021-11-19T07:43:12.656+00:00
1512.7,2021-11-19T07:47:12.504+00:00
1525.6,2021-11-19T07:51:12.594+00:00
1521.6,2021-11-19T07:55:12.648+00:00
1562.0,2021-11-19T07:59:12.478+00:00
1577.3,2021-11-19T08:03:12.61+00:00
1564.0,2021-11-19T08:07:12.602+00:00
1513.8,2021-11-19T08:11:12.525+00:00
1511.1,2021-11-19T08:15:12.597+00:00
1530.2,2021-11-19T08:19:12.562+00:00
1532.6,2021-11-19T08:23:12.72+00:00
1520.7,2021-11-19T08:27:12.591+00:00
1511.8,2021-11-19T08:31:12.622+00:00
1510.6,2021-11-19T08:35:12.804+00:00
1518.2,2021-11-19T08:39:12.604+00:00
1535.7,2021-11-19T08:43:12.68+00:00
1542.0,2021-11-19T08:47:12.687+00:00
1564.2,2021-11-19T08:51:12.819+00:00
1583.7,2021-11-19T08:55:12.79+00:00
1587.1,2021-11-19T08:59:12.779+00:00
1583.8,2021-11-19T09:03:12.743+00:00
1586.5,2021-11-19T09:07:12.718+00:00
1569.7,2021-11-19T09:11:12.709+00:00
1541.7,2021-11-19T09:15:12.73+00:00
1523.5,2021-11-19T09:19:12.973+00:00
1525.2,2021-11-19T09:23:12.912+00:00
1530.7,2021-11-19T09:27:12.746+00:00
1533.9,2021-11-19T09:31:12.776+00:00
1534.8,2021-11-19T09:35:12.85+00:00
1541.5,2021-11-19T09:39:12.802+00:00
1544.9,2021-11-19T09:43:12.803+00:00
1542.4,2021-11-19T09:47:12.808+00:00
1531.3,2021-11-19T09:51:12.834+00:00
1536.6,2021-11-19T09:55:12.877+00:00
1537.4,2021-11-19T09:59:12.818+00:00
1536.3,2021-11-19T10:03:12.822+00:00
1526.2,2021-11-19T10:07:12.8+00:00
1527.8,2021-11-19T10:11:13.049+00:00
1519.6,2021-11-19T10:15:12.892+00:00
1523.1,2021-11-19T10:19:12.85+00:00
1522.9,2021-11-19T10:23:13.1+00:00
1532.0,2021-11-19T10:27:12.917+00:00
1540.0,2021-11-19T10:31:12.921+00:00
1535.7,2021-11-19T10:35:12.9+00:00
1543.5,2021-11-19T10:39:12.907+00:00
1544.8,2021-11-19T10:43:12.899+00:00
1545.4,2021-11-19T10:47:12.957+00:00
1545.3,2021-11-19T10:51:12.896+00:00
1540.4,2021-11-19T10:55:13.009+00:00
1533.9,2021-11-19T10:59:13.021+00:00
1546.4,2021-11-19T11:03:13.003+00:00
1558.1,2021-11-19T11:07:13.026+00:00
1538.8,2021-11-19T11:11:12.998+00:00
1534.3,2021-11-19T11:15:13.13+00:00
1530.7,2021-11-19T11:19:13.012+00:00
1531.0,2021-11-19T11:23:13.096+00:00
1532.2,2021-11-19T11:27:13.014+00:00
1515.6,2021-11-19T11:31:13.097+00:00
1504.5,2021-11-19T11:35:13.013+00:00
1516.9,2021-11-19T11:39:13.187+00:00
1540.0,2021-11-19T11:43:13.058+00:00
1560.8,2021-11-19T11:47:13.119+00:00
1573.3,2021-11-19T11:51:13.094+00:00
1566.8,2021-11-19T11:55:13.107+00:00
1551.5,2021-11-19T11:59:13.387+00:00
1550.0,2021-11-19T12:03:13.133+00:00
1529.5,2021-11-19T12:07:13.078+00:00
1525.7,2021-11-19T12:11:13.122+00:00
1528.1,2021-11-19T12:15:13.149+00:00
1531.5,2021-11-19T12:19:13.088+00:00
1531.8,2021-11-19T12:23:13.249+00:00
1528.3,2021-11-19T12:27:13.227+00:00
1520.7,2021-11-19T12:31:13.078+00:00
1513.8,2021-11-19T12:35:13.203+00:00
1516.1,2021-11-19T12:39:13.234+00:00
1525.0,2021-11-19T12:43:13.681+00:00
1539.7,2021-11-19T12:47:13.293+00:00
1546.4,2021-11-19T12:51:13.191+00:00
1533.7,2021-11-19T12:55:13.19+00:00
1531.0,2021-11-19T12:59:13.222+00:00
1529.0,2021-11-19T13:03:13.413+00:00
1525.3,2021-11-19T13:07:13.255+00:00
1525.2,2021-11-19T13:11:13.283+00:00
1520.7,2021-11-19T13:15:13.41+00:00
1518.7,2021-11-19T13:19:13.285+00:00
1529.9,2021-11-19T13:23:13.31+00:00
1527.1,2021-11-19T13:27:13.301+00:00
1532.1,2021-11-19T13:31:13.286+00:00
1528.3,2021-11-19T13:35:14.098+00:00
1523.2,2021-11-19T13:39:13.31+00:00
1521.3,2021-11-19T13:43:13.359+00:00
1528.5,2021-11-19T13:47:13.313+00:00
1526.1,2021-11-19T13:51:13.459+00:00
1523.7,2021-11-19T13:55:13.393+00:00
1525.7,2021-11-19T13:59:13.415+00:00
1535.7,2021-11-19T14:03:13.464+00:00
1534.9,2021-11-19T14:07:13.473+00:00
1532.3,2021-11-19T14:11:13.471+00:00
1529.8,2021-11-19T14:15:13.41+00:00
1527.1,2021-11-19T14:19:13.521+00:00
1528.1,2021-11-19T14:23:13.487+00:00
1531.8,2021-11-19T14:27:13.457+00:00
1534.4,2021-11-19T14:31:13.525+00:00
1533.9,2021-11-19T14:35:13.623+00:00
1525.8,2021-11-19T14:39:13.521+00:00
1519.9,2021-11-19T14:43:13.53+00:00
1520.5,2021-11-19T14:47:13.561+00:00
1525.9,2021-11-19T14:51:13.518+00:00
1525.1,2021-11-19T14:55:13.517+00:00
1529.0,2021-11-19T14:59:13.609+00:00
1530.0,2021-11-19T15:03:13.555+00:00
1526.2,2021-11-19T15:07:13.516+00:00
1531.1,2021-11-19T15:11:13.527+00:00
1530.1,2021-11-19T15:15:13.565+00:00
1519.7,2021-11-19T15:19:13.58+00:00
1523.3,2021-11-19T15:23:13.669+00:00
1521.7,2021-11-19T15:27:13.605+00:00
1516.5,2021-11-19T15:31:13.504+00:00
1521.1,2021-11-19T15:35:13.627+00:00
1531.3,2021-11-19T15:39:13.683+00:00
1539.7,2021-11-19T15:43:16.398+00:00
1529.2,2021-11-19T15:47:16.083+00:00
1515.1,2021-11-19T15:51:13.71+00:00
1510.2,2021-11-19T15:55:13.736+00:00
1516.6,2021-11-19T15:59:13.96+00:00
1518.4,2021-11-19T16:03:14.434+00:00
1526.4,2021-11-19T16:07:14.296+00:00
1523.6,2021-11-19T16:11:14.243+00:00
1512.2,2021-11-19T16:15:14.492+00:00
1509.6,2021-11-19T16:19:15.054+00:00
1515.5,2021-11-19T16:23:14.383+00:00
1522.4,2021-11-19T16:27:14.752+00:00
1526.6,2021-11-19T16:31:13.721+00:00
1531.7,2021-11-19T16:35:13.926+00:00
1542.7,2021-11-19T16:39:13.851+00:00
1535.1,2021-11-19T16:43:14.001+00:00
1528.0,2021-11-19T16:47:13.79+00:00
1531.1,2021-11-19T16:51:13.924+00:00
1531.4,2021-11-19T16:55:13.955+00:00
1536.4,2021-11-19T16:59:14.02+00:00
1548.9,2021-11-19T17:03:13.718+00:00
1546.2,2021-11-19T17:07:14.02+00:00
1530.5,2021-11-19T17:11:13.955+00:00
1533.1,2021-11-19T17:15:13.917+00:00
1541.0,2021-11-19T17:19:14.084+00:00
1540.4,2021-11-19T17:23:14.127+00:00
1544.2,2021-11-19T17:27:14.155+00:00
1535.9,2021-11-19T17:31:13.893+00:00
1532.1,2021-11-19T17:35:14.126+00:00
1524.7,2021-11-19T17:39:14.002+00:00
1522.1,2021-11-19T17:43:14.109+00:00
1517.3,2021-11-19T17:47:13.932+00:00
1515.8,2021-11-19T17:51:14.234+00:00
1511.3,2021-11-19T17:55:14.169+00:00
1517.7,2021-11-19T17:59:14.023+00:00
1514.9,2021-11-19T18:03:14.187+00:00
1514.8,2021-11-19T18:07:14.067+00:00
1509.8,2021-11-19T18:11:14.178+00:00
1507.5,2021-11-19T18:15:14.2+00:00
1509.9,2021-11-19T18:19:14.607+00:00
1515.3,2021-11-19T18:23:14.186+00:00
1524.4,2021-11-19T18:27:14.04+00:00
1525.1,2021-11-19T18:32:14.4+00:00
1523.8,2021-11-19T18:36:14.215+00:00
1524.6,2021-11-19T18:40:14.158+00:00
1527.0,2021-11-19T18:44:14.312+00:00
1518.3,2021-11-19T18:48:14.199+00:00
1518.0,2021-11-19T18:52:14.308+00:00
1518.9,2021-11-19T18:56:14.198+00:00
1523.1,2021-11-19T19:00:14.214+00:00
1517.8,2021-11-19T19:04:14.203+00:00
1510.3,2021-11-19T19:08:14.292+00:00
1507.3,2021-11-19T19:12:14.566+00:00
1509.1,2021-11-19T19:16:17.113+00:00
1509.3,2021-11-19T19:20:15.007+00:00
1512.3,2021-11-19T19:24:17.308+00:00
1519.4,2021-11-19T19:28:19.566+00:00
1522.5,2021-11-19T19:37:14.274+00:00
1520.4,2021-11-19T19:41:14.328+00:00
1516.4,2021-11-19T19:45:14.231+00:00
1518.2,2021-11-19T19:49:14.262+00:00
1520.0,2021-11-19T19:53:14.301+00:00
1518.1,2021-11-19T19:57:14.885+00:00
1519.5,2021-11-19T20:01:14.308+00:00
1520.0,2021-11-19T20:05:14.486+00:00
1512.1,2021-11-19T20:09:14.364+00:00
1509.2,2021-11-19T20:13:15.301+00:00
1526.6,2021-11-19T20:17:14.329+00:00
1528.2,2021-11-19T20:21:17.175+00:00
1524.6,2021-11-19T20:25:14.694+00:00
1518.8,2021-11-19T20:29:14.305+00:00
1517.1,2021-11-19T20:33:14.317+00:00
1520.3,2021-11-19T20:37:14.317+00:00
1523.8,2021-11-19T20:41:15.8+00:00
1513.2,2021-11-19T20:45:15.062+00:00
1506.2,2021-11-19T20:49:14.782+00:00
1512.5,2021-11-19T20:54:26.243+00:00
1513.0,2021-11-19T22:10:20.774+00:00
1509.3,2021-11-19T22:14:14.505+00:00
1504.1,2021-11-19T22:18:14.527+00:00
1512.3,2021-11-19T22:22:14.975+00:00
1507.6,2021-11-19T22:26:17.613+00:00
1502.7,2021-11-19T22:30:16.594+00:00
1504.8,2021-11-19T22:34:16.943+00:00
1512.3,2021-11-19T22:39:14.496+00:00
1516.6,2021-11-19T22:43:14.866+00:00
1514.2,2021-11-19T22:47:14.568+00:00
1501.9,2021-11-19T22:51:14.705+00:00
1500.2,2021-11-19T22:55:14.674+00:00
1503.1,2021-11-19T22:59:23.462+00:00
1499.3,2021-11-19T23:03:14.65+00:00
1491.2,2021-11-19T23:07:15.372+00:00
1499.2,2021-11-19T23:11:18.086+00:00
1504.2,2021-11-19T23:15:18.347+00:00
1507.3,2021-11-19T23:19:15.48+00:00
1507.4,2021-11-19T23:23:18.897+00:00
1512.3,2021-11-19T23:30:14.68+00:00
1513.7,2021-11-19T23:34:14.8+00:00
1515.0,2021-11-19T23:38:19.695+00:00
1505.4,2021-11-19T23:42:14.978+00:00
1490.2,2021-11-19T23:46:14.703+00:00
1478.3,2021-11-19T23:50:14.962+00:00
1477.5,2021-11-19T23:54:15.57+00:00
1498.7,2021-11-19T23:58:14.751+00:00
1513.8,2021-11-20T00:02:14.779+00:00
1505.7,2021-11-20T00:06:14.949+00:00
1501.8,2021-11-20T00:10:14.806+00:00
1497.2,2021-11-20T00:14:14.761+00:00
1496.2,2021-11-20T00:18:15.16+00:00
1501.0,2021-11-20T00:22:14.748+00:00
1499.7,2021-11-20T00:26:15.073+00:00
1493.6,2021-11-20T00:30:14.889+00:00
1487.4,2021-11-20T00:34:14.958+00:00
1488.1,2021-11-20T00:38:14.868+00:00
1492.4,2021-11-20T00:42:14.866+00:00
1491.3,2021-11-20T00:46:14.774+00:00
1488.8,2021-11-20T00:50:14.769+00:00
1492.6,2021-11-20T00:54:14.789+00:00
1496.7,2021-11-20T00:58:14.844+00:00
1499.4,2021-11-20T01:09:19.447+00:00
1501.5,2021-11-20T05:29:15.571+00:00
1493.3,2021-11-20T05:33:15.488+00:00
1485.7,2021-11-20T05:37:15.579+00:00
1491.2,2021-11-20T05:41:15.557+00:00
1520.8,2021-11-20T05:45:15.571+00:00
1560.9,2021-11-20T05:49:15.567+00:00
1594.0,2021-11-20T05:53:15.576+00:00
1575.4,2021-11-20T05:57:15.604+00:00
1534.0,2021-11-20T06:01:15.659+00:00
1504.2,2021-11-20T06:05:19.58+00:00
1488.2,2021-11-20T06:09:17.388+00:00
1489.6,2021-11-20T06:14:18.2+00:00
1490.2,2021-11-20T06:18:19.683+00:00
1494.5,2021-11-20T06:22:24.718+00:00
1492.1,2021-11-20T06:28:19.161+00:00
1503.5,2021-11-20T06:32:18.106+00:00
1497.3,2021-11-20T06:36:18.8+00:00
1492.4,2021-11-20T06:40:16.617+00:00
1488.4,2021-11-20T06:44:19.599+00:00
1494.0,2021-11-20T06:48:18.194+00:00
1499.1,2021-11-20T06:52:16.194+00:00
1493.9,2021-11-20T06:56:17.49+00:00
1490.5,2021-11-20T07:00:20.54+00:00
1488.3,2021-11-20T07:04:17.676+00:00
1488.8,2021-11-20T07:08:19.782+00:00
1487.7,2021-11-20T07:12:21.273+00:00
1488.4,2021-11-20T07:16:16.414+00:00
1488.1,2021-11-20T07:20:18.481+00:00
1488.5,2021-11-20T07:24:17.981+00:00
1496.0,2021-11-20T07:28:19.157+00:00
1500.5,2021-11-20T07:32:20.973+00:00
1500.0,2021-11-20T07:36:23.289+00:00
1490.9,2021-11-20T07:40:19.287+00:00
1485.8,2021-11-20T07:44:18.125+00:00
1480.0,2021-11-20T07:48:19.969+00:00
1494.5,2021-11-20T07:52:18.592+00:00
1500.7,2021-11-20T07:56:17.788+00:00
