rm,time
1644.3,2021-11-19T05:04:13.758+00:00
1645.1,2021-11-19T05:08:13.78+00:00
1657.5,2021-11-19T05:12:13.775+00:00
1656.2,2021-11-19T05:16:13.78+00:00
1655.2,2021-11-19T05:20:13.8+00:00
1640.7,2021-11-19T05:24:13.792+00:00
1656.1,2021-11-19T05:28:13.812+00:00
1661.5,2021-11-19T05:32:13.78+00:00
1655.1,2021-11-19T05:36:13.785+00:00
1657.1,2021-11-19T05:40:13.766+00:00
1659.3,2021-11-19T05:44:13.789+00:00
1659.9,2021-11-19T05:48:13.793+00:00
1662.5,2021-11-19T05:52:13.816+00:00
1659.6,2021-11-19T05:56:13.792+00:00
1672.4,2021-11-19T06:00:13.814+00:00
1671.8,2021-11-19T06:04:13.803+00:00
1664.7,2021-11-19T06:08:13.779+00:00
1652.3,2021-11-19T06:12:13.796+00:00
1629.9,2021-11-19T06:16:13.792+00:00
1634.4,2021-11-19T06:20:13.789+00:00
1641.6,2021-11-19T06:24:13.784+00:00
1654.2,2021-11-19T06:28:13.803+00:00
1647.2,2021-11-19T06:32:13.771+00:00
1656.5,2021-11-19T06:36:13.804+00:00
1654.9,2021-11-19T06:40:13.759+00:00
1649.5,2021-11-19T06:44:13.806+00:00
1656.5,2021-11-19T06:48:13.783+00:00
1661.2,2021-11-19T06:52:13.787+00:00
1672.8,2021-11-19T06:56:13.81+00:00
1653.2,2021-11-19T07:00:13.81+00:00
1668.7,2021-11-19T07:04:13.77+00:00
1652.2,2021-11-19T07:08:13.794+00:00
1652.6,2021-11-19T07:12:13.782+00:00
1652.6,2021-11-19T07:16:13.79+00:00
1654.1,2021-11-19T07:20:13.813+00:00
1661.7,2021-11-19T07:24:13.806+00:00
1644.5,2021-11-19T07:28:13.786+00:00
1651.1,2021-11-19T07:32:13.81+00:00
1677.9,2021-11-19T07:36:13.798+00:00
1664.3,2021-11-19T07:40:13.821+00:00
1665.3,2021-11-19T07:44:13.898+00:00
1652.3,2021-11-19T07:48:13.912+00:00
1658.2,2021-11-19T07:52:13.863+00:00
1655.8,2021-11-19T07:56:13.828+00:00
1669.4,2021-11-19T08:00:13.817+00:00
1674.4,2021-11-19T08:04:16.684+00:00
1673.0,2021-11-19T08:08:13.821+00:00
1677.4,2021-11-19T08:12:13.801+00:00
1668.4,2021-11-19T08:16:13.81+00:00
1663.2,2021-11-19T08:20:13.824+00:00
1654.3,2021-11-19T08:24:13.805+00:00
1658.2,2021-11-19T08:28:13.804+00:00
1658.9,2021-11-19T08:32:13.775+00:00
1656.7,2021-11-19T08:36:13.856+00:00
1652.9,2021-11-19T08:40:13.805+00:00
1646.6,2021-11-19T08:44:13.812+00:00
1651.8,2021-11-19T08:48:13.891+00:00
1645.3,2021-11-19T08:52:13.817+00:00
1642.8,2021-11-19T08:56:13.807+00:00
1641.3,2021-11-19T09:00:13.802+00:00
1651.7,2021-11-19T09:04:13.935+00:00
1645.0,2021-11-19T09:08:13.911+00:00
1660.4,2021-11-19T09:12:13.873+00:00
1659.9,2021-11-19T09:16:13.844+00:00
1634.0,2021-11-19T09:20:13.806+00:00
1638.8,2021-11-19T09:24:13.868+00:00
1646.3,2021-11-19T09:28:13.787+00:00
1644.2,2021-11-19T09:32:13.889+00:00
1638.9,2021-11-19T09:36:13.88+00:00
1640.2,2021-11-19T09:40:13.79+00:00
1640.3,2021-11-19T09:44:13.917+00:00
1642.2,2021-11-19T09:48:14.207+00:00
1641.1,2021-11-19T09:52:13.871+00:00
1654.6,2021-11-19T09:56:13.925+00:00
1670.6,2021-11-19T10:00:14.182+00:00
1663.9,2021-11-19T10:04:13.909+00:00
1657.3,2021-11-19T10:08:13.815+00:00
1660.0,2021-11-19T10:12:13.882+00:00
1659.1,2021-11-19T10:16:13.8+00:00
1646.3,2021-11-19T10:20:13.895+00:00
1647.1,2021-11-19T10:24:13.911+00:00
1658.5,2021-11-19T10:28:13.926+00:00
1668.8,2021-11-19T10:32:13.93+00:00
1657.1,2021-11-19T10:36:13.92+00:00
1654.2,2021-11-19T10:40:13.921+00:00
1643.2,2021-11-19T10:44:13.911+00:00
1654.7,2021-11-19T10:48:13.857+00:00
1651.2,2021-11-19T10:52:13.868+00:00
1659.3,2021-11-19T10:56:13.941+00:00
1644.3,2021-11-19T11:00:13.892+00:00
1737.3,2021-11-19T11:04:14.041+00:00
1736.8,2021-11-19T11:08:13.901+00:00
1679.1,2021-11-19T11:12:13.885+00:00
1653.3,2021-11-19T11:16:13.782+00:00
1669.4,2021-11-19T11:20:13.937+00:00
1640.2,2021-11-19T11:24:13.903+00:00
1651.6,2021-11-19T11:28:13.867+00:00
1670.1,2021-11-19T11:32:13.894+00:00
1679.0,2021-11-19T11:36:13.937+00:00
1676.7,2021-11-19T11:40:13.814+00:00
1661.6,2021-11-19T11:44:13.902+00:00
1654.4,2021-11-19T11:48:13.865+00:00
1661.9,2021-11-19T11:52:13.904+00:00
1680.4,2021-11-19T11:56:13.88+00:00
1667.3,2021-11-19T12:00:13.891+00:00
1653.3,2021-11-19T12:04:13.895+00:00
1658.0,2021-11-19T12:08:13.893+00:00
1661.4,2021-11-19T12:12:13.945+00:00
1657.6,2021-11-19T12:16:13.87+00:00
1671.3,2021-11-19T12:20:13.897+00:00
1687.3,2021-11-19T12:24:13.899+00:00
1672.5,2021-11-19T12:28:13.916+00:00
1675.6,2021-11-19T12:32:13.888+00:00
1659.0,2021-11-19T12:36:13.904+00:00
1657.7,2021-11-19T12:40:13.91+00:00
1645.5,2021-11-19T12:44:13.899+00:00
1640.5,2021-11-19T12:48:13.901+00:00
1649.2,2021-11-19T12:52:13.896+00:00
1658.2,2021-11-19T12:56:13.948+00:00
1667.7,2021-11-19T13:00:13.899+00:00
1655.7,2021-11-19T13:04:13.963+00:00
1653.2,2021-11-19T13:08:13.9+00:00
1656.3,2021-11-19T13:12:14.014+00:00
1655.0,2021-11-19T13:16:13.982+00:00
1645.9,2021-11-19T13:20:13.984+00:00
1660.6,2021-11-19T13:24:13.986+00:00
1666.8,2021-11-19T13:28:13.944+00:00
1658.3,2021-11-19T13:32:13.945+00:00
1651.1,2021-11-19T13:36:13.938+00:00
1654.1,2021-11-19T13:40:13.906+00:00
1655.1,2021-11-19T13:44:13.996+00:00
1655.6,2021-11-19T13:48:13.929+00:00
1651.7,2021-11-19T13:52:13.912+00:00
1652.1,2021-11-19T13:56:13.906+00:00
1654.9,2021-11-19T14:00:13.93+00:00
1657.6,2021-11-19T14:04:13.896+00:00
1658.5,2021-11-19T14:08:13.944+00:00
1653.8,2021-11-19T14:12:13.937+00:00
1652.4,2021-11-19T14:16:13.924+00:00
1650.1,2021-11-19T14:20:14.02+00:00
1644.9,2021-11-19T14:24:13.998+00:00
1657.5,2021-11-19T14:28:13.951+00:00
1655.4,2021-11-19T14:32:13.914+00:00
1666.2,2021-11-19T14:36:13.935+00:00
1663.0,2021-11-19T14:40:14.08+00:00
1656.2,2021-11-19T14:44:13.983+00:00
1653.6,2021-11-19T14:48:14.005+00:00
1655.6,2021-11-19T14:52:13.908+00:00
1660.2,2021-11-19T14:56:14.055+00:00
1673.9,2021-11-19T15:00:13.988+00:00
1664.3,2021-11-19T15:04:13.936+00:00
1668.4,2021-11-19T15:08:14.006+00:00
1657.4,2021-11-19T15:12:13.995+00:00
1677.3,2021-11-19T15:16:13.997+00:00
1666.7,2021-11-19T15:20:13.994+00:00
1651.5,2021-11-19T15:24:14.07+00:00
1655.9,2021-11-19T15:28:13.896+00:00
1660.5,2021-11-19T15:32:14.034+00:00
1657.0,2021-11-19T15:36:14.005+00:00
1654.2,2021-11-19T15:40:13.899+00:00
1649.9,2021-11-19T15:44:13.974+00:00
1651.3,2021-11-19T15:48:13.904+00:00
1659.2,2021-11-19T15:52:13.966+00:00
1658.1,2021-11-19T15:56:13.957+00:00
1653.4,2021-11-19T16:00:14.042+00:00
1648.6,2021-11-19T16:04:14.075+00:00
1640.9,2021-11-19T16:08:14.093+00:00
1649.8,2021-11-19T16:12:14.133+00:00
1654.4,2021-11-19T16:16:13.91+00:00
1645.9,2021-11-19T16:20:14.067+00:00
1649.5,2021-11-19T16:24:14.031+00:00
1647.1,2021-11-19T16:28:14.044+00:00
1649.7,2021-11-19T16:32:14.002+00:00
1658.3,2021-11-19T16:36:14.016+00:00
1671.0,2021-11-19T16:40:14.056+00:00
1653.3,2021-11-19T16:44:14.027+00:00
1656.9,2021-11-19T16:48:14.001+00:00
1656.2,2021-11-19T16:52:14.014+00:00
1652.4,2021-11-19T16:56:13.977+00:00
1654.4,2021-11-19T17:00:14.059+00:00
1652.5,2021-11-19T17:04:14.166+00:00
1648.0,2021-11-19T17:08:14.07+00:00
1660.5,2021-11-19T17:12:14.146+00:00
1660.1,2021-11-19T17:16:14.143+00:00
1659.8,2021-11-19T17:20:14.099+00:00
1651.2,2021-11-19T17:24:14.124+00:00
1653.0,2021-11-19T17:28:14.102+00:00
1665.2,2021-11-19T17:32:14.183+00:00
1671.8,2021-11-19T17:36:14.174+00:00
1665.8,2021-11-19T17:40:14.117+00:00
1658.2,2021-11-19T17:44:14.111+00:00
1655.8,2021-11-19T17:48:14.183+00:00
1652.5,2021-11-19T17:52:14.559+00:00
1647.3,2021-11-19T17:56:14.204+00:00
1642.7,2021-11-19T18:00:14.203+00:00
1655.0,2021-11-19T18:04:14.093+00:00
1634.4,2021-11-19T18:08:14.021+00:00
1637.3,2021-11-19T18:12:14.072+00:00
1649.3,2021-11-19T18:16:14.123+00:00
1644.9,2021-11-19T18:20:14.279+00:00
1653.3,2021-11-19T18:24:14.098+00:00
1644.0,2021-11-19T18:28:14.163+00:00
1665.0,2021-11-19T18:32:14.287+00:00
1665.9,2021-11-19T18:36:14.063+00:00
1664.7,2021-11-19T18:40:14.054+00:00
1657.9,2021-11-19T18:44:14.301+00:00
1655.1,2021-11-19T18:48:14.217+00:00
1657.1,2021-11-19T18:52:14.082+00:00
1645.6,2021-11-19T18:56:14.126+00:00
1656.5,2021-11-19T19:00:14.035+00:00
1648.9,2021-11-19T19:04:14.108+00:00
1640.5,2021-11-19T19:08:14.034+00:00
1641.6,2021-11-19T19:12:14.042+00:00
1639.8,2021-11-19T19:16:13.995+00:00
1634.4,2021-11-19T19:20:14.058+00:00
1640.9,2021-11-19T19:24:14.298+00:00
1635.3,2021-11-19T19:28:14.038+00:00
1629.8,2021-11-19T19:32:14.082+00:00
1641.5,2021-11-19T19:36:14.078+00:00
1643.2,2021-11-19T19:40:14.096+00:00
1637.0,2021-11-19T19:44:14.129+00:00
1636.0,2021-11-19T19:48:14.108+00:00
1649.5,2021-11-19T19:52:14.02+00:00
1647.9,2021-11-19T19:56:14.105+00:00
1628.8,2021-11-19T20:00:14.072+00:00
1625.7,2021-11-19T20:04:14.008+00:00
1624.6,2021-11-19T20:08:14.238+00:00
1633.8,2021-11-19T20:12:14.055+00:00
1641.4,2021-11-19T20:16:14.05+00:00
1657.5,2021-11-19T20:20:14.012+00:00
1657.8,2021-11-19T20:24:14.133+00:00
1639.4,2021-11-19T20:28:14.031+00:00
1646.3,2021-11-19T20:32:14.094+00:00
1643.7,2021-11-19T20:36:14.103+00:00
1642.3,2021-11-19T20:40:14.011+00:00
1636.0,2021-11-19T20:44:14.145+00:00
1635.5,2021-11-19T20:48:14.122+00:00
1636.6,2021-11-19T20:52:14.092+00:00
1632.8,2021-11-19T20:56:14.083+00:00
1635.8,2021-11-19T21:00:14.037+00:00
1640.6,2021-11-19T21:04:14.006+00:00
1646.0,2021-11-19T21:08:14.118+00:00
1645.2,2021-11-19T21:12:14.078+00:00
1651.4,2021-11-19T21:16:13.989+00:00
1649.6,2021-11-19T21:20:14.092+00:00
1706.1,2021-11-19T21:24:14.112+00:00
1721.4,2021-11-19T21:28:14.017+00:00
1701.9,2021-11-19T21:32:14.034+00:00
1643.1,2021-11-19T21:36:14.111+00:00
1644.7,2021-11-19T21:40:14.061+00:00
1646.1,2021-11-19T21:44:14.077+00:00
1649.5,2021-11-19T21:48:14.056+00:00
1659.2,2021-11-19T21:52:14.112+00:00
1648.3,2021-11-19T21:56:14.151+00:00
1636.4,2021-11-19T22:00:14.103+00:00
1628.3,2021-11-19T22:04:14.035+00:00
1633.9,2021-11-19T22:08:14.099+00:00
1648.1,2021-11-19T22:12:14.112+00:00
1655.4,2021-11-19T22:16:13.981+00:00
1643.6,2021-11-19T22:20:14.123+00:00
1631.9,2021-11-19T22:24:14.101+00:00
1619.2,2021-11-19T22:28:14.091+00:00
1632.3,2021-11-19T22:32:14.018+00:00
1644.3,2021-11-19T22:36:14.119+00:00
1643.4,2021-11-19T22:40:14.112+00:00
1633.8,2021-11-19T22:44:14.1+00:00
1634.7,2021-11-19T22:48:14.072+00:00
1628.6,2021-11-19T22:52:13.988+00:00
1630.1,2021-11-19T22:56:14.134+00:00
1627.2,2021-11-19T23:00:14.174+00:00
1629.3,2021-11-19T23:04:14.053+00:00
1645.3,2021-11-19T23:08:14.079+00:00
1656.1,2021-11-19T23:12:14.012+00:00
1640.1,2021-11-19T23:16:14.047+00:00
1622.3,2021-11-19T23:20:14.102+00:00
1611.2,2021-11-19T23:24:14.108+00:00
1610.9,2021-11-19T23:28:14.08+00:00
1615.5,2021-11-19T23:32:14.128+00:00
1624.5,2021-11-19T23:36:14.111+00:00
1634.9,2021-11-19T23:40:14.088+00:00
1637.3,2021-11-19T23:44:14.075+00:00
1632.8,2021-11-19T23:48:14.097+00:00
1630.8,2021-11-19T23:52:14.084+00:00
1626.0,2021-11-19T23:56:14.185+00:00
1627.9,2021-11-20T00:00:14.104+00:00
1619.3,2021-11-20T00:04:14.096+00:00
1627.8,2021-11-20T00:08:14.135+00:00
1631.9,2021-11-20T00:12:14.178+00:00
1640.6,2021-11-20T00:16:14.005+00:00
1627.0,2021-11-20T00:20:14.196+00:00
1626.0,2021-11-20T00:24:14.073+00:00
1632.4,2021-11-20T00:28:14.091+00:00
1625.2,2021-11-20T00:32:14.087+00:00
1627.9,2021-11-20T00:36:14.072+00:00
1623.4,2021-11-20T00:40:14.091+00:00
1627.9,2021-11-20T00:44:14.207+00:00
1621.5,2021-11-20T00:48:14.072+00:00
1628.1,2021-11-20T00:52:14.088+00:00
1621.2,2021-11-20T00:56:14.077+00:00
1617.0,2021-11-20T01:00:14.178+00:00
1606.8,2021-11-20T01:04:14.098+00:00
1607.8,2021-11-20T01:08:14.176+00:00
1618.7,2021-11-20T01:12:14.077+00:00
1625.5,2021-11-20T01:16:14.11+00:00
1629.4,2021-11-20T01:20:14.207+00:00
1624.3,2021-11-20T01:24:14.092+00:00
1621.5,2021-11-20T01:28:14.103+00:00
1620.1,2021-11-20T01:32:14.097+00:00
1613.9,2021-11-20T01:36:14.083+00:00
1628.9,2021-11-20T01:40:14.199+00:00
1636.0,2021-11-20T01:44:14.115+00:00
1631.6,2021-11-20T01:48:14.109+00:00
1667.2,2021-11-20T01:52:14.012+00:00
1705.5,2021-11-20T01:56:14.113+00:00
1677.8,2021-11-20T02:00:14.096+00:00
1635.0,2021-11-20T02:04:14.078+00:00
1605.7,2021-11-20T02:08:14.109+00:00
1619.3,2021-11-20T02:12:14.097+00:00
1619.8,2021-11-20T02:16:14.079+00:00
1622.7,2021-11-20T02:20:14.174+00:00
1615.5,2021-11-20T02:24:14.112+00:00
1615.1,2021-11-20T02:28:14.075+00:00
1614.7,2021-11-20T02:32:14.087+00:00
1607.1,2021-11-20T02:36:14.106+00:00
1607.7,2021-11-20T02:40:14.167+00:00
1605.7,2021-11-20T02:44:18.179+00:00
1610.4,2021-11-20T02:48:14.099+00:00
1610.7,2021-11-20T02:52:14.084+00:00
1614.3,2021-11-20T02:56:14.223+00:00
1604.2,2021-11-20T03:00:14.091+00:00
1598.6,2021-11-20T03:04:14.091+00:00
1614.0,2021-11-20T03:08:14.162+00:00
1628.7,2021-11-20T03:12:14.164+00:00
1617.2,2021-11-20T03:16:14.121+00:00
1617.7,2021-11-20T03:20:14.088+00:00
1617.3,2021-11-20T03:24:14.087+00:00
1617.4,2021-11-20T03:28:14.081+00:00
1613.6,2021-11-20T03:32:14.104+00:00
1613.5,2021-11-20T03:36:14.095+00:00
1602.2,2021-11-20T03:40:14.079+00:00
1603.2,2021-11-20T03:44:14.091+00:00
1599.0,2021-11-20T03:48:14.179+00:00
1603.6,2021-11-20T03:52:14.073+00:00
1617.4,2021-11-20T03:56:14.13+00:00
1618.2,2021-11-20T04:00:14.114+00:00
1609.9,2021-11-20T04:04:14.107+00:00
1600.1,2021-11-20T04:08:14.146+00:00
1609.5,2021-11-20T04:12:14.202+00:00
1602.1,2021-11-20T04:16:14.12+00:00
1607.5,2021-11-20T04:20:14.132+00:00
1628.0,2021-11-20T04:24:14.089+00:00
1625.2,2021-11-20T04:28:14.187+00:00
1605.0,2021-11-20T04:32:14.171+00:00
1604.2,2021-11-20T04:36:14.16+00:00
1598.3,2021-11-20T04:40:14.154+00:00
1604.0,2021-11-20T04:44:14.172+00:00
1603.6,2021-11-20T04:48:14.213+00:00
1617.7,2021-11-20T04:52:14.191+00:00
1607.2,2021-11-20T04:56:14.104+00:00
1599.2,2021-11-20T05:00:14.109+00:00
1609.7,2021-11-20T05:04:14.193+00:00
1615.4,2021-11-20T05:08:14.156+00:00
1622.2,2021-11-20T05:12:14.172+00:00
1618.2,2021-11-20T05:16:14.094+00:00
1624.2,2021-11-20T05:20:14.198+00:00
1625.1,2021-11-20T05:24:14.185+00:00
1622.8,2021-11-20T05:28:14.191+00:00
1605.3,2021-11-20T05:32:14.161+00:00
1615.0,2021-11-20T05:36:14.209+00:00
1637.9,2021-11-20T05:40:14.077+00:00
1640.0,2021-11-20T05:44:14.19+00:00
1640.7,2021-11-20T05:48:14.189+00:00
1628.1,2021-11-20T05:52:14.112+00:00
1623.7,2021-11-20T05:56:14.205+00:00
1611.4,2021-11-20T06:00:14.158+00:00
1621.3,2021-11-20T06:04:14.112+00:00
1627.7,2021-11-20T06:08:14.21+00:00
1630.8,2021-11-20T06:12:14.221+00:00
1626.0,2021-11-20T06:16:14.183+00:00
1616.3,2021-11-20T06:20:14.224+00:00
1611.6,2021-11-20T06:24:14.108+00:00
1616.5,2021-11-20T06:28:14.195+00:00
1624.5,2021-11-20T06:32:14.207+00:00
1629.5,2021-11-20T06:36:14.202+00:00
1625.2,2021-11-20T06:40:14.184+00:00
1633.5,2021-11-20T06:44:14.203+00:00
1612.0,2021-11-20T06:48:14.235+00:00
1628.6,2021-11-20T06:52:14.203+00:00
1622.8,2021-11-20T06:56:14.18+00:00
1616.9,2021-11-20T07:00:14.227+00:00
1621.2,2021-11-20T07:04:14.196+00:00
1624.0,2021-11-20T07:08:14.199+00:00
1625.1,2021-11-20T07:12:14.202+00:00
1634.4,2021-11-20T07:16:14.394+00:00
1632.2,2021-11-20T07:20:14.234+00:00
1633.3,2021-11-20T07:24:14.177+00:00
1626.3,2021-11-20T07:28:14.196+00:00
1623.8,2021-11-20T07:32:14.197+00:00
1619.8,2021-11-20T07:36:14.201+00:00
1614.0,2021-11-20T07:40:14.175+00:00
1610.3,2021-11-20T07:44:14.205+00:00
1612.3,2021-11-20T07:48:14.217+00:00
