rm,time
1531.6,2021-11-19T23:45:44.274+00:00
1526.5,2021-11-19T23:49:44.202+00:00
1538.4,2021-11-19T23:53:44.779+00:00
1527.8,2021-11-19T23:57:44.304+00:00
1529.8,2021-11-20T00:01:44.185+00:00
1526.4,2021-11-20T00:05:44.28+00:00
1521.5,2021-11-20T00:09:44.354+00:00
1516.9,2021-11-20T00:13:44.192+00:00
1520.3,2021-11-20T00:17:44.191+00:00
1530.6,2021-11-20T00:21:44.899+00:00
1522.6,2021-11-20T00:25:44.246+00:00
1516.2,2021-11-20T00:29:44.202+00:00
1517.0,2021-11-20T00:33:44.404+00:00
1523.2,2021-11-20T00:37:44.288+00:00
1536.4,2021-11-20T00:41:44.276+00:00
1520.1,2021-11-20T00:45:44.475+00:00
1520.7,2021-11-20T00:49:44.276+00:00
1522.9,2021-11-20T00:53:44.387+00:00
1521.5,2021-11-20T00:57:44.414+00:00
1514.0,2021-11-20T01:01:44.308+00:00
1509.5,2021-11-20T01:05:44.203+00:00
1515.5,2021-11-20T01:09:44.566+00:00
1511.5,2021-11-20T01:13:44.276+00:00
1510.2,2021-11-20T01:17:44.279+00:00
1503.7,2021-11-20T01:21:45.2+00:00
1499.0,2021-11-20T01:25:44.368+00:00
1480.7,2021-11-20T01:29:44.404+00:00
1461.6,2021-11-20T01:33:44.443+00:00
1468.0,2021-11-20T01:37:44.377+00:00
1482.7,2021-11-20T01:41:44.358+00:00
1481.2,2021-11-20T01:45:44.399+00:00
1472.3,2021-11-20T01:49:45.34+00:00
1473.2,2021-11-20T01:53:44.403+00:00
1521.2,2021-11-20T01:57:44.566+00:00
1523.1,2021-11-20T02:01:44.384+00:00
1513.4,2021-11-20T02:05:44.368+00:00
1508.7,2021-11-20T02:09:46.4+00:00
1527.9,2021-11-20T02:13:44.492+00:00
1517.6,2021-11-20T02:17:44.402+00:00
1515.5,2021-11-20T02:21:44.545+00:00
1527.9,2021-11-20T02:25:44.392+00:00
1526.0,2021-11-20T02:29:44.563+00:00
1518.8,2021-11-20T02:33:44.473+00:00
1502.2,2021-11-20T02:37:44.46+00:00
1492.7,2021-11-20T02:41:44.372+00:00
1480.9,2021-11-20T02:45:44.461+00:00
1499.9,2021-11-20T02:49:44.971+00:00
1525.1,2021-11-20T02:53:44.472+00:00
1525.9,2021-11-20T02:57:44.475+00:00
1508.8,2021-11-20T03:01:44.409+00:00
1491.3,2021-11-20T03:05:44.384+00:00
1476.7,2021-11-20T03:09:44.52+00:00
1472.8,2021-11-20T03:13:44.473+00:00
1493.1,2021-11-20T03:17:44.551+00:00
1491.5,2021-11-20T03:21:44.75+00:00
1469.8,2021-11-20T03:25:44.531+00:00
1468.4,2021-11-20T03:29:44.484+00:00
1464.1,2021-11-20T03:33:44.487+00:00
1474.1,2021-11-20T03:37:44.468+00:00
1473.8,2021-11-20T03:41:44.46+00:00
1447.8,2021-11-20T03:45:44.473+00:00
1434.1,2021-11-20T03:49:44.525+00:00
1447.1,2021-11-20T03:53:44.649+00:00
1478.1,2021-11-20T03:57:44.493+00:00
1494.2,2021-11-20T04:01:44.57+00:00
1490.2,2021-11-20T04:05:44.472+00:00
1475.5,2021-11-20T04:09:44.547+00:00
1473.1,2021-11-20T04:13:44.473+00:00
1480.4,2021-11-20T04:17:44.582+00:00
1472.4,2021-11-20T04:21:44.534+00:00
1460.5,2021-11-20T04:25:44.472+00:00
1454.0,2021-11-20T04:29:44.647+00:00
1453.9,2021-11-20T04:33:44.566+00:00
1453.8,2021-11-20T04:37:44.573+00:00
1461.3,2021-11-20T04:41:44.551+00:00
1462.1,2021-11-20T04:45:44.469+00:00
1473.4,2021-11-20T04:49:44.581+00:00
1464.7,2021-11-20T04:53:44.582+00:00
1480.1,2021-11-20T04:57:44.536+00:00
1504.9,2021-11-20T05:01:44.584+00:00
1502.3,2021-11-20T05:05:44.593+00:00
1486.0,2021-11-20T05:09:44.575+00:00
1487.4,2021-11-20T05:13:44.607+00:00
1470.8,2021-11-20T05:17:44.648+00:00
1460.2,2021-11-20T05:21:44.609+00:00
1468.1,2021-11-20T05:25:44.637+00:00
1496.5,2021-11-20T05:29:44.577+00:00
1499.1,2021-11-20T05:33:44.63+00:00
1489.6,2021-11-20T05:37:44.655+00:00
1492.1,2021-11-20T05:41:44.575+00:00
1488.6,2021-11-20T05:45:44.749+00:00
1488.3,2021-11-20T05:49:44.665+00:00
1499.1,2021-11-20T05:53:44.665+00:00
1497.3,2021-11-20T05:57:44.676+00:00
1489.2,2021-11-20T06:55:45.673+00:00
1483.3,2021-11-20T06:59:44.79+00:00
1487.3,2021-11-20T07:03:44.8+00:00
1494.8,2021-11-20T07:07:44.672+00:00
1539.1,2021-11-20T07:11:44.78+00:00
1582.3,2021-11-20T07:15:44.708+00:00
1565.9,2021-11-20T07:19:44.811+00:00
1531.7,2021-11-20T07:23:44.745+00:00
1526.6,2021-11-20T07:27:44.896+00:00
1526.9,2021-11-20T07:31:44.678+00:00
1513.6,2021-11-20T07:35:44.743+00:00
1490.3,2021-11-20T07:39:44.776+00:00
1485.8,2021-11-20T07:43:44.775+00:00
1480.0,2021-11-20T07:47:44.978+00:00
1498.7,2021-11-20T07:51:44.714+00:00
1503.8,2021-11-20T07:55:44.747+00:00
1513.3,2021-11-20T07:59:44.8+00:00
1514.9,2021-11-20T08:03:45.251+00:00
1540.5,2021-11-20T08:07:44.821+00:00
1573.2,2021-11-20T08:11:44.789+00:00
1559.1,2021-11-20T08:15:44.855+00:00
1542.7,2021-11-20T08:19:44.889+00:00
1516.3,2021-11-20T08:23:44.792+00:00
1526.9,2021-11-20T08:27:44.866+00:00
1524.0,2021-11-20T08:31:55.116+00:00
1529.4,2021-11-20T08:35:44.943+00:00
1535.0,2021-11-20T08:39:44.881+00:00
1560.8,2021-11-20T08:43:44.858+00:00
1560.8,2021-11-20T08:47:45.465+00:00
1554.5,2021-11-20T08:51:45.053+00:00
1543.8,2021-11-20T08:55:44.886+00:00
1546.4,2021-11-20T08:59:44.904+00:00
1556.9,2021-11-20T09:03:45.402+00:00
1561.2,2021-11-20T09:07:51.077+00:00
1563.3,2021-11-20T09:11:44.868+00:00
1571.2,2021-11-20T09:15:46.217+00:00
1570.9,2021-11-20T09:19:44.88+00:00
1558.9,2021-11-20T09:23:44.893+00:00
1546.6,2021-11-20T09:27:44.88+00:00
1543.3,2021-11-20T09:31:44.911+00:00
1561.4,2021-11-20T09:35:44.91+00:00
1568.9,2021-11-20T09:39:45.005+00:00
1560.6,2021-11-20T09:43:45.284+00:00
1545.2,2021-11-20T09:47:45.297+00:00
1547.0,2021-11-20T09:51:45.051+00:00
1547.7,2021-11-20T09:55:45.114+00:00
1555.1,2021-11-20T09:59:44.989+00:00
1547.0,2021-11-20T10:03:45.991+00:00
1550.7,2021-11-20T10:07:45.049+00:00
1550.8,2021-11-20T10:11:45.034+00:00
1538.9,2021-11-20T10:15:45.156+00:00
1529.1,2021-11-20T10:19:44.98+00:00
1547.4,2021-11-20T10:23:45.016+00:00
1548.6,2021-11-20T10:27:45.055+00:00
1553.3,2021-11-20T10:31:45.083+00:00
1555.5,2021-11-20T10:35:48.053+00:00
1534.2,2021-11-20T10:39:46.703+00:00
1519.8,2021-11-20T10:43:47.459+00:00
1529.7,2021-11-20T10:47:44.991+00:00
1544.9,2021-11-20T10:51:45.789+00:00
1547.5,2021-11-20T10:55:44.978+00:00
1568.6,2021-11-20T10:59:45.023+00:00
1602.5,2021-11-20T11:03:45.206+00:00
1616.0,2021-11-20T11:07:44.991+00:00
1577.5,2021-11-20T11:11:45.089+00:00
1556.1,2021-11-20T11:15:45.181+00:00
1557.4,2021-11-20T11:19:45.103+00:00
1561.8,2021-11-20T11:23:45.012+00:00
1568.7,2021-11-20T11:27:45.212+00:00
1581.6,2021-11-20T11:31:45.302+00:00
1580.1,2021-11-20T11:35:45.112+00:00
1578.1,2021-11-20T11:39:45.205+00:00
1563.5,2021-11-20T11:43:45.185+00:00
1556.6,2021-11-20T11:47:45.3+00:00
1564.2,2021-11-20T11:51:45.303+00:00
1553.3,2021-11-20T11:55:45.093+00:00
1550.0,2021-11-20T11:59:45.083+00:00
1550.1,2021-11-20T12:03:45.089+00:00
1550.4,2021-11-20T12:07:45.259+00:00
1551.1,2021-11-20T12:11:45.695+00:00
1568.0,2021-11-20T12:15:45.135+00:00
1561.0,2021-11-20T12:19:45.151+00:00
1556.6,2021-11-20T12:23:45.35+00:00
1554.0,2021-11-20T12:27:45.604+00:00
1555.2,2021-11-20T12:31:45.391+00:00
1554.0,2021-11-20T12:35:45.766+00:00
1561.3,2021-11-20T12:39:45.794+00:00
1562.2,2021-11-20T12:43:45.767+00:00
1554.2,2021-11-20T12:47:45.217+00:00
1553.9,2021-11-20T12:51:45.197+00:00
1563.5,2021-11-20T12:55:45.232+00:00
1566.5,2021-11-20T12:59:45.208+00:00
1564.3,2021-11-20T13:03:46.691+00:00
1558.6,2021-11-20T13:07:45.272+00:00
1562.4,2021-11-20T13:11:45.2+00:00
1561.1,2021-11-20T13:15:45.211+00:00
1562.9,2021-11-20T13:19:45.205+00:00
1562.9,2021-11-20T13:23:45.222+00:00
1567.9,2021-11-20T13:27:45.209+00:00
1567.4,2021-11-20T13:31:45.272+00:00
1564.0,2021-11-20T13:35:45.268+00:00
1553.7,2021-11-20T13:40:45.289+00:00
1567.6,2021-11-20T13:44:45.345+00:00
1564.0,2021-11-20T13:48:45.771+00:00
1560.7,2021-11-20T13:52:45.311+00:00
1577.6,2021-11-20T13:56:45.217+00:00
1587.4,2021-11-20T14:00:45.392+00:00
1593.6,2021-11-20T14:04:45.38+00:00
1596.0,2021-11-20T14:08:45.306+00:00
1600.4,2021-11-20T14:12:45.508+00:00
1598.7,2021-11-20T14:16:45.393+00:00
1602.1,2021-11-20T14:20:45.326+00:00
1604.0,2021-11-20T14:24:45.622+00:00
1601.4,2021-11-20T14:28:45.283+00:00
1602.7,2021-11-20T14:32:45.306+00:00
1606.7,2021-11-20T14:36:45.292+00:00
1603.2,2021-11-20T14:40:45.304+00:00
1600.1,2021-11-20T14:44:45.362+00:00
1595.6,2021-11-20T14:48:45.396+00:00
1583.3,2021-11-20T14:52:45.3+00:00
1575.5,2021-11-20T14:56:45.296+00:00
1573.5,2021-11-20T15:00:45.396+00:00
1561.8,2021-11-20T15:04:45.383+00:00
1551.5,2021-11-20T15:08:45.314+00:00
1559.6,2021-11-20T15:12:45.383+00:00
1585.4,2021-11-20T15:16:45.325+00:00
1621.6,2021-11-20T15:20:45.453+00:00
1619.0,2021-11-20T15:24:45.403+00:00
1604.6,2021-11-20T15:28:45.423+00:00
1609.3,2021-11-20T15:32:45.384+00:00
1608.6,2021-11-20T15:36:45.756+00:00
1603.9,2021-11-20T15:40:45.385+00:00
1607.0,2021-11-20T15:44:45.408+00:00
1612.2,2021-11-20T15:48:45.696+00:00
1612.8,2021-11-20T15:52:45.384+00:00
1608.4,2021-11-20T15:56:46.666+00:00
1597.4,2021-11-20T16:00:45.454+00:00
1577.6,2021-11-20T16:04:45.458+00:00
1582.9,2021-11-20T16:08:45.543+00:00
1601.0,2021-11-20T16:12:46.666+00:00
1611.2,2021-11-20T16:16:45.447+00:00
1610.9,2021-11-20T16:20:45.577+00:00
1615.6,2021-11-20T16:24:45.494+00:00
1613.1,2021-11-20T16:28:45.407+00:00
1596.7,2021-11-20T16:32:45.463+00:00
1571.8,2021-11-20T16:36:45.428+00:00
1570.8,2021-11-20T16:40:45.496+00:00
1562.7,2021-11-20T16:44:45.485+00:00
1576.3,2021-11-20T16:48:45.39+00:00
1584.4,2021-11-20T16:52:45.518+00:00
1590.3,2021-11-20T16:56:45.534+00:00
1612.1,2021-11-20T17:00:45.62+00:00
1612.3,2021-11-20T17:04:45.502+00:00
1603.5,2021-11-20T17:08:45.508+00:00
1585.3,2021-11-20T17:12:45.738+00:00
1578.4,2021-11-20T17:16:45.504+00:00
1579.2,2021-11-20T17:20:45.497+00:00
1577.4,2021-11-20T17:24:45.479+00:00
1581.9,2021-11-20T17:28:45.579+00:00
1587.9,2021-11-20T17:32:45.562+00:00
1584.1,2021-11-20T17:36:45.555+00:00
1574.6,2021-11-20T17:40:45.481+00:00
1573.1,2021-11-20T17:44:45.549+00:00
1578.2,2021-11-20T17:48:45.705+00:00
1579.0,2021-11-20T17:52:45.511+00:00
1583.6,2021-11-20T17:56:45.544+00:00
1585.6,2021-11-20T18:00:45.712+00:00
1583.8,2021-11-20T18:04:45.668+00:00
1580.6,2021-11-20T18:08:45.539+00:00
1584.1,2021-11-20T18:12:45.67+00:00
1591.2,2021-11-20T18:16:45.699+00:00
1581.4,2021-11-20T18:20:45.588+00:00
1580.3,2021-11-20T18:24:45.617+00:00
1583.1,2021-11-20T18:28:45.648+00:00
1579.6,2021-11-20T18:32:45.809+00:00
1584.5,2021-11-20T18:36:45.717+00:00
1592.4,2021-11-20T18:40:45.632+00:00
1593.2,2021-11-20T18:44:45.704+00:00
1611.6,2021-11-20T18:48:45.721+00:00
1601.1,2021-11-20T18:52:45.59+00:00
1582.6,2021-11-20T18:56:45.81+00:00
1559.0,2021-11-20T19:00:45.719+00:00
1549.8,2021-11-20T19:04:45.804+00:00
1551.8,2021-11-20T19:08:45.621+00:00
1550.5,2021-11-20T19:12:45.797+00:00
1558.0,2021-11-20T19:16:45.583+00:00
1549.5,2021-11-20T19:20:45.611+00:00
1556.0,2021-11-20T19:24:45.767+00:00
1567.5,2021-11-20T19:28:45.61+00:00
1596.3,2021-11-20T19:32:45.729+00:00
1608.2,2021-11-20T19:36:45.673+00:00
1604.0,2021-11-20T19:40:45.788+00:00
1584.3,2021-11-20T19:44:45.689+00:00
1562.8,2021-11-20T19:48:46.156+00:00
1575.4,2021-11-20T19:52:45.718+00:00
1584.6,2021-11-20T19:56:45.768+00:00
1599.0,2021-11-20T20:00:45.91+00:00
1586.0,2021-11-20T20:04:45.826+00:00
1568.7,2021-11-20T20:08:45.821+00:00
1560.1,2021-11-20T20:12:45.835+00:00
1561.6,2021-11-20T20:16:46.412+00:00
1560.1,2021-11-20T20:20:46.13+00:00
1555.2,2021-11-20T20:24:45.813+00:00
1567.7,2021-11-20T20:28:45.862+00:00
1572.7,2021-11-20T20:32:45.811+00:00
1573.7,2021-11-20T20:36:45.832+00:00
1584.7,2021-11-20T20:40:46.099+00:00
1597.7,2021-11-20T20:44:45.717+00:00
1605.8,2021-11-20T20:48:45.784+00:00
1585.6,2021-11-20T20:52:45.804+00:00
1572.1,2021-11-20T20:56:49.676+00:00
1559.5,2021-11-20T21:00:45.986+00:00
1555.3,2021-11-20T21:04:46.09+00:00
1558.1,2021-11-20T21:08:45.807+00:00
1567.5,2021-11-20T21:12:45.778+00:00
1565.7,2021-11-20T21:16:45.785+00:00
1563.8,2021-11-20T21:20:46.126+00:00
1563.4,2021-11-20T21:24:45.782+00:00
1566.0,2021-11-20T21:28:46.308+00:00
1561.2,2021-11-20T21:32:45.91+00:00
1561.6,2021-11-20T21:36:45.908+00:00
1564.8,2021-11-20T21:40:45.875+00:00
1561.9,2021-11-20T21:44:45.859+00:00
1556.3,2021-11-20T21:48:45.871+00:00
1533.1,2021-11-20T21:52:46.282+00:00
1521.3,2021-11-20T21:56:45.935+00:00
1541.9,2021-11-20T22:00:45.87+00:00
1557.8,2021-11-20T22:04:45.809+00:00
1563.3,2021-11-20T22:08:45.805+00:00
1556.3,2021-11-20T22:12:45.771+00:00
1526.1,2021-11-20T22:16:45.868+00:00
1516.1,2021-11-20T22:20:45.785+00:00
1522.0,2021-11-20T22:24:45.899+00:00
1528.9,2021-11-20T22:28:45.966+00:00
1518.6,2021-11-20T22:32:45.863+00:00
1516.8,2021-11-20T22:36:46.561+00:00
1515.4,2021-11-20T22:40:45.905+00:00
1523.8,2021-11-20T22:44:45.928+00:00
1524.2,2021-11-20T22:48:45.889+00:00
1516.5,2021-11-20T22:52:45.885+00:00
1517.7,2021-11-20T22:56:45.912+00:00
1515.6,2021-11-20T23:00:45.866+00:00
1500.0,2021-11-20T23:04:45.908+00:00
1502.3,2021-11-20T23:08:45.9+00:00
1497.1,2021-11-20T23:12:45.968+00:00
1497.8,2021-11-20T23:16:45.872+00:00
1504.8,2021-11-20T23:20:45.903+00:00
1511.5,2021-11-20T23:24:45.864+00:00
1514.3,2021-11-20T23:28:45.884+00:00
1523.2,2021-11-20T23:32:45.902+00:00
1513.3,2021-11-20T23:36:45.862+00:00
1519.6,2021-11-20T23:40:45.893+00:00
1486.5,2021-11-20T23:44:45.901+00:00
1492.7,2021-11-20T23:48:46.255+00:00
1483.8,2021-11-20T23:52:46.467+00:00
1484.8,2021-11-20T23:56:46.22+00:00
1491.8,2021-11-21T00:00:48.962+00:00
1504.2,2021-11-21T00:04:45.937+00:00
1498.7,2021-11-21T00:08:46.038+00:00
1507.7,2021-11-21T00:12:46.402+00:00
1515.9,2021-11-21T00:16:46.068+00:00
1500.0,2021-11-21T00:20:45.973+00:00
1484.3,2021-11-21T00:24:45.965+00:00
1485.5,2021-11-21T00:28:45.97+00:00
1488.3,2021-11-21T00:32:46.079+00:00
1481.8,2021-11-21T00:36:45.935+00:00
1475.2,2021-11-21T00:40:45.991+00:00
1471.8,2021-11-21T00:44:46.06+00:00
1484.6,2021-11-21T00:48:45.953+00:00
1496.5,2021-11-21T00:52:45.983+00:00
1517.1,2021-11-21T00:56:45.976+00:00
1509.1,2021-11-21T01:00:45.965+00:00
1488.3,2021-11-21T01:04:45.978+00:00
1480.5,2021-11-21T01:08:46.05+00:00
1484.0,2021-11-21T01:12:45.965+00:00
1469.9,2021-11-21T01:16:45.986+00:00
1470.1,2021-11-21T01:20:46.167+00:00
1479.5,2021-11-21T01:24:46.065+00:00
1497.5,2021-11-21T01:28:46.058+00:00
1501.7,2021-11-21T01:32:46.257+00:00
1497.5,2021-11-21T01:36:46.039+00:00
1493.3,2021-11-21T01:40:46.07+00:00
1499.1,2021-11-21T01:44:46.085+00:00
1520.2,2021-11-21T01:48:45.969+00:00
1520.7,2021-11-21T01:52:46.067+00:00
1514.9,2021-11-21T01:56:46.073+00:00
1494.6,2021-11-21T02:00:46.255+00:00
1492.4,2021-11-21T02:04:46.064+00:00
1497.4,2021-11-21T02:08:52.804+00:00
1498.6,2021-11-21T02:12:46.382+00:00
1479.6,2021-11-21T02:16:46.105+00:00
1472.0,2021-11-21T02:20:46.064+00:00
1470.1,2021-11-21T02:24:46.095+00:00
1469.2,2021-11-21T02:28:46.174+00:00
1465.2,2021-11-21T02:32:46.183+00:00
1463.3,2021-11-21T02:36:46.094+00:00
1475.2,2021-11-21T02:40:46.175+00:00
1482.8,2021-11-21T02:44:46.1+00:00
1485.6,2021-11-21T02:48:46.14+00:00
1475.0,2021-11-21T02:52:46.085+00:00
1462.3,2021-11-21T02:56:46.164+00:00
1459.0,2021-11-21T03:00:46.151+00:00
1456.2,2021-11-21T03:04:46.174+00:00
1448.4,2021-11-21T03:08:46.086+00:00
1453.4,2021-11-21T03:12:46.455+00:00
1460.6,2021-11-21T03:16:46.165+00:00
1454.2,2021-11-21T03:20:46.257+00:00
1455.2,2021-11-21T03:24:46.103+00:00
1458.0,2021-11-21T03:28:46.165+00:00
1467.7,2021-11-21T03:32:46.164+00:00
1483.2,2021-11-21T03:36:46.193+00:00
1474.8,2021-11-21T03:40:46.166+00:00
1468.5,2021-11-21T03:44:46.361+00:00
1449.4,2021-11-21T03:48:46.302+00:00
1457.2,2021-11-21T03:52:46.168+00:00
1469.3,2021-11-21T03:56:46.255+00:00
1482.1,2021-11-21T04:00:46.19+00:00
1489.3,2021-11-21T04:04:47.356+00:00
1486.6,2021-11-21T04:08:46.186+00:00
1473.7,2021-11-21T04:12:46.327+00:00
1449.0,2021-11-21T04:16:46.175+00:00
1431.5,2021-11-21T04:20:46.266+00:00
1428.6,2021-11-21T04:24:46.185+00:00
1445.9,2021-11-21T04:28:46.179+00:00
1470.1,2021-11-21T04:32:46.266+00:00
1491.7,2021-11-21T04:36:46.459+00:00
1485.6,2021-11-21T04:40:46.254+00:00
1476.2,2021-11-21T04:44:46.269+00:00
1457.0,2021-11-21T04:48:46.963+00:00
1451.1,2021-11-21T04:52:46.274+00:00
1455.7,2021-11-21T04:56:46.29+00:00
1465.4,2021-11-21T05:00:46.458+00:00
1476.9,2021-11-21T05:04:46.269+00:00
1489.6,2021-11-21T05:08:46.286+00:00
1494.1,2021-11-21T05:12:46.431+00:00
1484.8,2021-11-21T05:16:46.275+00:00
1461.4,2021-11-21T05:20:46.288+00:00
1451.8,2021-11-21T05:24:46.504+00:00
1467.0,2021-11-21T05:28:46.275+00:00
1464.2,2021-11-21T05:32:46.282+00:00
1452.2,2021-11-21T05:36:47.705+00:00
1445.4,2021-11-21T05:40:46.303+00:00
1453.9,2021-11-21T05:44:46.384+00:00
1459.2,2021-11-21T05:48:46.447+00:00
1463.2,2021-11-21T05:52:46.364+00:00
1465.6,2021-11-21T05:56:46.282+00:00
1454.6,2021-11-21T06:00:46.343+00:00
1457.6,2021-11-21T06:04:46.351+00:00
1464.3,2021-11-21T06:08:46.383+00:00
1482.9,2021-11-21T06:12:46.393+00:00
1494.2,2021-11-21T06:16:46.416+00:00
1498.9,2021-11-21T06:20:46.354+00:00
1499.6,2021-11-21T06:24:47.661+00:00
1485.7,2021-11-21T06:28:47.37+00:00
1481.5,2021-11-21T06:32:47.478+00:00
1486.9,2021-11-21T06:36:47.366+00:00
1492.9,2021-11-21T06:40:46.401+00:00
1488.8,2021-11-21T06:44:46.389+00:00
1491.1,2021-11-21T06:48:46.365+00:00
1501.9,2021-11-21T06:52:46.415+00:00
1508.4,2021-11-21T06:56:46.469+00:00
1504.2,2021-11-21T07:00:46.4+00:00
1501.9,2021-11-21T07:04:46.462+00:00
1500.5,2021-11-21T07:08:46.487+00:00
1493.3,2021-11-21T07:12:46.398+00:00
1496.7,2021-11-21T07:16:46.373+00:00
1487.8,2021-11-21T07:20:46.497+00:00
1488.0,2021-11-21T07:24:46.564+00:00
1486.3,2021-11-21T07:28:46.461+00:00
1484.9,2021-11-21T07:32:46.478+00:00
1487.0,2021-11-21T07:36:46.482+00:00
1489.0,2021-11-21T07:40:46.516+00:00
1499.9,2021-11-21T07:44:46.564+00:00
1545.6,2021-11-21T07:48:46.478+00:00
1573.6,2021-11-21T07:52:46.465+00:00
1567.0,2021-11-21T07:56:46.505+00:00
1568.4,2021-11-21T08:00:46.529+00:00
1578.1,2021-11-21T08:04:46.619+00:00
1557.1,2021-11-21T08:08:46.505+00:00
1513.4,2021-11-21T08:12:46.546+00:00
1503.1,2021-11-21T08:16:46.502+00:00
1506.0,2021-11-21T08:20:46.551+00:00
1520.5,2021-11-21T08:24:46.519+00:00
1546.6,2021-11-21T08:28:46.588+00:00
1592.2,2021-11-21T08:32:46.585+00:00
1572.8,2021-11-21T08:36:46.47+00:00
1547.7,2021-11-21T08:40:46.611+00:00
1524.8,2021-11-21T08:44:46.569+00:00
1543.6,2021-11-21T08:48:46.63+00:00
1570.6,2021-11-21T08:52:46.61+00:00
1586.8,2021-11-21T08:56:46.604+00:00
1605.5,2021-11-21T09:00:46.697+00:00
1588.3,2021-11-21T09:04:46.631+00:00
1554.5,2021-11-21T09:08:46.72+00:00
1537.7,2021-11-21T09:12:46.754+00:00
1517.1,2021-11-21T09:16:46.59+00:00
1515.9,2021-11-21T09:20:46.698+00:00
1528.4,2021-11-21T09:24:46.826+00:00
1527.8,2021-11-21T09:28:46.699+00:00
1524.5,2021-11-21T09:32:46.621+00:00
1513.8,2021-11-21T09:36:46.602+00:00
1516.3,2021-11-21T09:40:46.679+00:00
1520.7,2021-11-21T09:44:46.653+00:00
1516.8,2021-11-21T09:48:46.758+00:00
1515.8,2021-11-21T09:52:46.598+00:00
1523.8,2021-11-21T09:56:46.719+00:00
1522.5,2021-11-21T10:00:46.803+00:00
1520.3,2021-11-21T10:04:46.762+00:00
1510.9,2021-11-21T10:08:46.696+00:00
1509.3,2021-11-21T10:12:46.662+00:00
1509.6,2021-11-21T10:16:46.7+00:00
1517.4,2021-11-21T10:20:46.626+00:00
1514.6,2021-11-21T10:24:46.907+00:00
1514.9,2021-11-21T10:28:46.704+00:00
1502.3,2021-11-21T10:32:46.7+00:00
1504.5,2021-11-21T10:36:46.922+00:00
1505.6,2021-11-21T10:40:46.719+00:00
1515.1,2021-11-21T10:44:46.715+00:00
1506.0,2021-11-21T10:48:46.82+00:00
1505.3,2021-11-21T10:52:46.744+00:00
1508.8,2021-11-21T10:56:46.732+00:00
1563.0,2021-11-21T11:00:46.803+00:00
1575.0,2021-11-21T11:04:46.781+00:00
1562.8,2021-11-21T11:08:46.801+00:00
1514.9,2021-11-21T11:12:46.962+00:00
1517.5,2021-11-21T11:16:46.719+00:00
1524.8,2021-11-21T11:20:47.49+00:00
1536.6,2021-11-21T11:24:47.006+00:00
1544.9,2021-11-21T11:28:46.768+00:00
1553.9,2021-11-21T11:32:46.764+00:00
1556.1,2021-11-21T11:36:46.84+00:00
1551.7,2021-11-21T11:40:46.819+00:00
1557.2,2021-11-21T11:44:46.796+00:00
1558.8,2021-11-21T11:48:47.033+00:00
1569.6,2021-11-21T11:52:46.811+00:00
1569.5,2021-11-21T11:56:46.828+00:00
1584.4,2021-11-21T12:00:46.946+00:00
1582.3,2021-11-21T12:04:46.794+00:00
1579.3,2021-11-21T12:08:46.811+00:00
1563.5,2021-11-21T12:12:46.955+00:00
1542.9,2021-11-21T12:16:46.978+00:00
1536.4,2021-11-21T12:20:46.833+00:00
1558.2,2021-11-21T12:24:46.866+00:00
1572.4,2021-11-21T12:28:46.829+00:00
1562.5,2021-11-21T12:32:47.194+00:00
1555.6,2021-11-21T12:36:46.853+00:00
1557.2,2021-11-21T12:40:46.87+00:00
1567.8,2021-11-21T12:44:46.875+00:00
1546.6,2021-11-21T12:48:46.856+00:00
1539.2,2021-11-21T12:52:46.897+00:00
1526.5,2021-11-21T12:56:46.816+00:00
1524.6,2021-11-21T13:00:46.961+00:00
1520.9,2021-11-21T13:04:46.873+00:00
1528.3,2021-11-21T13:08:46.887+00:00
1537.6,2021-11-21T13:12:46.912+00:00
1539.8,2021-11-21T13:16:47.269+00:00
1532.3,2021-11-21T13:20:46.959+00:00
1522.4,2021-11-21T13:24:46.863+00:00
1540.1,2021-11-21T13:28:47.033+00:00
1544.7,2021-11-21T13:32:46.912+00:00
1547.2,2021-11-21T13:36:46.911+00:00
1553.5,2021-11-21T13:40:47.319+00:00
1550.3,2021-11-21T13:44:46.957+00:00
1571.9,2021-11-21T13:48:46.961+00:00
1569.7,2021-11-21T13:52:46.928+00:00
1556.8,2021-11-21T13:56:46.921+00:00
1540.4,2021-11-21T14:00:46.971+00:00
1532.6,2021-11-21T14:04:47.009+00:00
1542.7,2021-11-21T14:08:47.018+00:00
1540.2,2021-11-21T14:12:47.254+00:00
1537.1,2021-11-21T14:16:47.01+00:00
1538.0,2021-11-21T14:20:46.982+00:00
1542.6,2021-11-21T14:24:47.216+00:00
1555.0,2021-11-21T14:28:47.026+00:00
1567.1,2021-11-21T14:32:46.951+00:00
1575.3,2021-11-21T14:36:47.435+00:00
1583.0,2021-11-21T14:40:47.112+00:00
1587.1,2021-11-21T14:44:47.51+00:00
1565.6,2021-11-21T14:49:47.076+00:00
1555.3,2021-11-21T14:53:47.222+00:00
1550.5,2021-11-21T14:57:47.305+00:00
1558.9,2021-11-21T15:01:47.416+00:00
1551.0,2021-11-21T15:05:47.223+00:00
1549.7,2021-11-21T15:09:50.513+00:00
1530.4,2021-11-21T15:13:47.223+00:00
1515.8,2021-11-21T15:17:47.158+00:00
1501.1,2021-11-21T15:21:48.037+00:00
1514.4,2021-11-21T15:25:47.068+00:00
1505.0,2021-11-21T15:29:47.248+00:00
